QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
-0.032421442,-0.440248335,-0.498725344,-0.234048016,-1.336269776,-0.715987493,-0.553308734,-0.365302862,-0.574417031,-0.910046189,-0.526034467,1.00179047,0.588546121,0.984802307,-0.511780203,-0.447183419,-0.468056959,-0.455648587,-0.265057536,0.069029219,-0.678139299,-0.475784142,0.233546616,0.036885067,-0.667320397,0.258056371,0.460053974,-0.481594112,1.388355777,0.339120311,-0.377654151,-0.399557874,-0.59961379,0.307827671,0.068094268,-0.43922173,-1.118281809,-0.563321853,0.817442709,-0.455273054,-0.901295914,0.201886526,0.376056339,0.182462185,-0.843129793,-0.872982352,-0.991716471,-0.659862187,-1.130409541,1
0.217447305,-0.392769864,-0.512485701,-0.293478582,-0.864329587,-0.705974459,-0.571686135,-1.003842683,-0.546511146,-0.755678016,-0.434976344,0.98402185,-0.67760209,0.984324214,-0.647046619,-0.452330417,-0.480212386,-0.465818251,-0.444997414,0.16008449,-0.700182498,-0.468100832,0.127338555,-0.079739078,-0.667320397,0.16367817,-0.210384564,-0.987960242,0.673805777,0.173897592,-0.377654151,-0.331234215,-0.128615112,0.492321876,-0.021864764,-0.467381417,-0.327231366,-1.290075754,1.249324282,-0.474214519,-0.901295914,0.131997743,0.345391007,-0.117180344,-0.811409792,-0.934305226,-0.845797621,-0.632716846,-1.029929482,1
0.329567896,-0.391643567,-0.535660797,-0.402258953,-0.703334486,-0.691530321,-0.71568394,-1.642374842,-0.786163796,-0.866882266,-0.639037204,0.97513754,0.902994138,0.983265696,-0.774236512,-0.453813451,-0.480212386,-0.476596355,-0.649879455,0.205612125,-0.608665887,-0.434908937,-0.127565813,-0.433016115,-0.824283473,-0.000514044,-0.927936006,-1.358827011,-0.276266061,-0.153177609,-0.501376382,-0.394348832,-0.0842662,0.703168812,-0.886599161,-0.506371753,0.464373035,-1.128574887,0.988243331,-0.427777378,-0.831592728,0.27578657,0.314725675,-0.362650213,-0.771038882,-0.912994423,-0.647592929,-0.634804949,-1.217341726,1
-0.058964276,-0.470232384,-0.557798619,-0.540735032,-0.423464834,-0.385829986,-0.693417071,-1.642374842,-0.685307192,-0.897217037,-0.66850892,0.94848461,0.901794553,0.980554963,-0.783830271,-0.452330417,-0.481948876,-0.484071493,-0.840508831,-0.204136593,-0.517798559,-0.372213133,-0.632882289,-0.824876828,-0.824283473,-0.435558768,-1.344943145,-1.49913981,-0.909875247,-1.160878686,-0.571268952,-0.386050937,-0.934017821,1.230291527,-0.557261965,-0.502039494,0.464373035,-1.290075754,1.249324282,-0.349567457,-0.692186357,0.255227911,0.283811032,-0.609812977,-0.709040698,-0.897862044,-0.452685541,-0.606615556,-1.236534546,-1
-0.42964868,-0.539421168,-0.537027825,-0.631462031,-0.338065473,-0.34089023,-0.485296873,-1.642374842,-0.358145083,-0.513804165,-0.295178823,0.952926765,1.218699033,0.981009015,-0.913801465,-0.439244828,-0.480212386,-0.473641069,-0.888611571,-0.386247135,-0.411802909,-0.280320755,-0.702675442,-0.952145797,-0.667320397,-0.529936969,-1.388695828,-1.467852463,-1.026190951,-1.065765018,-0.572610394,-0.426351995,-1.802603387,1.124866267,-0.692841247,-0.482544326,1.255423478,-0.563321853,0.817442709,-0.25241607,-0.552779985,0.279013845,0.253395012,-1.068587697,-0.636949786,-0.88904479,-0.196280791,-0.644201413,-1.376529235,1
-0.367715401,-0.497840773,-0.497597157,-0.649076929,-0.048513574,-0.217856317,-0.382598313,-1.003842683,-0.448977053,-0.531020928,-0.345890548,0.952926765,-1.097877343,0.981009015,-0.744551742,-0.426682662,-0.473266428,-0.462254522,-0.926024813,-0.522830041,-0.255357875,-0.179515738,-0.850744337,-0.881532381,-0.614999371,-0.665040011,-1.40445908,-1.395559156,-1.134194842,-1.065765018,-0.533742971,-0.370006119,-1.600416479,1.315948655,-0.316346039,-0.445720119,2.047027879,-1.411540692,0.817442709,-0.141822353,-0.469136162,0.254489596,0.223228303,-1.200633557,-0.574951602,-0.874720415,0.06268853,-0.697448045,-1.445397589,-1
-0.440021742,-0.497435298,-0.468656751,-0.662448981,0.055730104,-0.220570925,-0.345646121,-1.003842683,-0.223288943,-0.476091138,-0.250618947,0.98402185,0.587526494,0.983482574,-0.444974684,-0.4171738,-0.457638021,-0.445218163,-0.909990566,-0.249664229,-0.185722141,-0.070412747,-0.513097063,-0.744999482,-0.458036295,-0.423923099,-1.24526745,-1.277980678,-0.961654571,-0.51641048,-0.478331096,-0.395496789,-1.587442768,0.643867999,-0.070047949,-0.476045936,1.255423478,-1.411540692,0.817442709,-0.064834461,-0.399432976,0.421729451,0.194308153,-0.780795437,-0.543231601,-1.027259875,0.260631532,-0.760091141,-1.341530563,1
-0.66838164,-0.488836928,-0.432866562,-0.633279972,0.233350094,-0.23616379,-0.491521368,-1.642374842,-0.412602511,-0.649904741,-0.425904206,0.96625323,1.218690049,0.982225659,-0.56399401,-0.412986411,-0.447219083,-0.445739685,-1.029356624,-0.887051124,-0.0884269,0.039304908,-0.825647914,-1.269871025,-0.51035732,-0.682493514,-1.428255215,-1.193902002,-1.397454873,-1.035056478,-0.468769022,-0.379960895,-1.551540007,0.979908327,-0.297892905,-0.486876585,0.464373035,-1.411540692,0.817442709,0.012764445,-0.357611065,0.425558035,0.167631807,-1.014415036,-0.50286069,-0.885397787,0.482126715,-0.787236482,-1.323466732,1
-0.509734817,-0.37502147,-0.284111424,-0.547468005,0.364767872,-0.300931516,-0.529678084,-1.642374842,-0.487494633,-0.763529398,-0.508391054,0.944042455,-0.676036977,0.980927633,-0.587913029,-0.396498568,-0.431590676,-0.433483936,-1.03291979,-1.160216936,0.006336133,0.169921165,-1.153030751,-1.769011485,-0.51035732,-0.98825303,-1.484573821,-0.961702182,-1.755073276,-1.602206103,-0.485072702,-0.294213997,-1.118085661,1.315948655,-0.164876558,-0.445720119,0.464373035,-1.505862627,1.113497121,0.114803952,-0.315789154,0.403987047,0.143448578,-0.796031498,-0.420677051,-0.838953418,0.697393655,-0.840483114,-1.323466732,-1
-0.655872949,-0.359376919,-0.212609013,-0.485602217,0.411961891,-0.34076628,-0.395578908,-1.642374842,-0.254074814,-0.613606108,-0.350443596,0.970695385,-1.940799244,0.983122021,-0.600744945,-0.374165829,-0.391651414,-0.402105744,-0.854761495,-0.841523489,0.066265067,0.305762072,-0.956550856,-1.792936212,-0.562678346,-0.858967823,-1.350895669,-0.580749857,-1.915882316,-1.37245086,-0.400217894,-0.328045799,-1.070418304,1.651988983,-0.203576883,-0.404563654,-0.327231366,-1.411540692,1.113497121,0.208900264,-0.287907879,0.552365608,0.122257089,-0.831582307,-0.38895705,-0.855499194,0.879321173,-0.936535861,-1.652002654,-1
-0.755637393,-0.367662944,-0.073596427,-0.367853104,0.480930562,-0.398750213,-0.114980915,-1.003842683,0.027917554,-0.596192625,-0.111707133,0.997348315,-1.400914402,0.985891783,-0.496076606,-0.3572418,-0.353448642,-0.372379036,-0.658787369,-0.704940583,0.147165881,0.420704378,-0.68985117,-1.366435653,-0.562678346,-0.606215242,-0.932217728,-0.086816643,-1.662161581,-1.019490844,-0.394061019,-0.295589641,-1.112181299,1.481302003,-0.048262998,-0.387234615,-0.327231366,-0.563321853,1.113497121,0.312161801,-0.287907879,0.86308983,0.104057339,-0.591191125,-0.316866138,-0.736908112,1.058841135,-1.005443266,-2.050535919,-1
-0.780349687,-0.336735783,0.016313776,-0.151972201,0.494319945,-0.471778834,0.024894143,-0.365302862,0.367179528,-0.38533833,0.004295125,1.024001246,-0.425073201,0.987515038,-0.372410988,-0.339358161,-0.329137787,-0.349519024,-0.491318571,-0.204136593,0.179110665,0.511060094,-0.509784335,-1.029733984,-0.353394244,-0.476930034,-0.415013641,0.411358008,-1.227422175,-0.770041136,-0.336241428,-0.250350465,-1.021480052,0.60652899,-0.048262998,-0.367739447,-0.327231366,-0.563321853,1.113497121,0.368986197,-0.301848516,1.079439077,0.08909864,-0.162888527,-0.2664025,-0.709130835,1.154253639,-1.028412401,-1.427333759,1
0.11524214,0.183591713,0.112914341,0.159473744,0.435009245,-0.572301433,0.376137351,0.273229296,0.667932845,-0.313159406,0.22393086,1.024001246,-1.628992766,0.987515038,-0.507637539,-0.326795995,-0.306563422,-0.328223575,-0.313160276,-0.43177477,0.193914346,0.580209877,-0.515631801,-0.60785799,-0.248752193,-0.494383537,0.226648934,0.858775711,-0.503233511,-0.770041136,-0.285025858,0.181640671,0.850502945,0.60652899,-0.164876558,-0.289758775,-1.118281809,-0.563321853,1.113497121,0.403203038,-0.371551702,0.773639494,0.077131682,-0.354185735,-0.204404316,-0.438205347,1.206539482,-1.016927834,-1.510878976,-1
-0.287476719,-0.055427293,0.049372831,0.109278231,0.382762564,-0.582912979,0.69969894,0.273229296,0.94458457,-0.092010912,0.469322866,1.072864951,-0.680242198,0.999417833,-0.090269937,-0.315804099,-0.297880973,-0.296323862,-0.024543837,0.069029219,0.202355041,0.6260024,0.296111999,0.99090057,0.16981601,0.210867271,1.189152103,1.157910381,0.985995619,0.343364958,0.020891719,-0.000956653,-0.137917351,-1.036333642,0.478676516,-0.274595867,-0.327231366,-0.563321853,1.113497121,0.412368263,-0.469136162,1.041990502,0.068405774,0.414388889,-0.204404316,-0.503199635,1.222031584,-0.924007241,-0.980253948,-1
0.345737669,0.254895207,0.06533008,0.244493486,0.352876602,-0.551894193,0.979137271,0.273229296,1.495661116,-0.008110944,0.707326427,1.090633572,0.591802845,1.001930971,0.195855316,-0.317199895,-0.299617463,-0.296323862,0.014650988,0.478777937,0.223424314,0.631227051,0.553827166,1.323246824,0.274458061,0.492709023,1.285677009,1.048615118,1.286223346,0.78782519,0.208212061,0.211623208,1.705664692,-1.358932357,0.557871219,-0.302755554,-0.327231366,-0.751965722,0.571001811,0.406258113,-0.538839348,1.171370761,0.062422295,0.648008488,-0.142406132,-0.255510978,1.214076181,-0.859276042,-0.845904207,1
0.018528596,0.023803862,-0.001513039,0.109505589,0.284220038,-0.575602057,0.800923809,0.273229296,1.28406067,-0.152147565,0.540558677,1.063980641,0.907382673,0.998435429,0.004835138,-0.330023773,-0.306563422,-0.309274971,-0.054830747,0.16008449,0.31166204,0.630919718,0.350571237,0.598608847,0.117494985,0.357605981,1.063036776,0.828713308,1.10499425,0.500573228,-0.16883634,-0.114626589,0.702876231,-0.928800737,0.694731968,-0.302755554,-0.327231366,-0.751965722,0.571001811,0.427032623,-0.538839348,0.98698981,0.059181244,0.749582226,-0.132313404,-0.133070282,1.176916072,-0.776795966,-0.68220074,-1
0.179463594,0.081558027,-0.040417578,0.104911148,0.362867488,-0.550808056,0.78874623,0.273229296,1.946070203,-0.001208302,0.717309741,1.072864951,1.591375544,1.000292477,0.149145099,-0.334472874,-0.318718849,-0.315707066,-0.077991325,0.478777937,0.377466996,0.641676351,0.518641981,0.489762298,0.117494985,0.481073355,0.943413842,0.62793574,1.097114978,0.764459367,-0.272333753,-0.190639258,1.162030881,-1.215555151,0.682429878,-0.350410409,0.464373035,-0.751965722,0.571001811,0.438641908,-0.469136162,0.821066744,0.058433309,0.460097071,0.001775692,0.017936167,1.159906163,-0.695359941,-0.657362973,1
-0.184356284,-0.109492114,-0.065196596,0.014563358,0.51185688,-0.575031696,0.684109664,0.273229296,1.587308547,0.062740741,0.640117332,1.015116936,0.335958984,0.992168564,0.107072143,-0.342324227,-0.327401297,-0.334047228,-0.204483715,0.205612125,0.507713412,0.65704297,-0.07441159,-0.363551441,0.012852934,-0.000514044,0.485744306,0.396119052,0.486021337,-0.02411256,-0.369123956,-0.327968052,0.097356934,-0.068537497,0.682429878,-0.302755554,-0.327231366,-0.224034317,0.910163047,0.489967169,-0.385492339,0.606490977,0.06017849,-0.301705969,-0.050129765,-0.038841379,1.099612578,-0.634804949,-0.46769275,1
0.134157723,0.013681694,-0.070631124,0.064250955,0.766095627,-0.571799932,0.923518323,0.911761455,1.970774914,0.294228257,0.92740643,1.037327711,-0.044888082,0.996143147,0.19124133,-0.345290294,-0.330874277,-0.326745931,-0.124312482,0.660888479,0.631986413,0.692386192,0.248554277,0.789484091,0.117494985,0.258056371,0.608639034,0.313713208,0.806800637,0.620981051,-0.31838993,0.22002384,0.951759674,-0.78542353,0.56735408,-0.328749111,-0.327231366,0.454540755,0.910163047,0.563288971,-0.246085968,0.67312965,0.063918165,0.175690603,-0.038595219,0.091427925,1.047588426,-0.56380944,-0.439468015,1
0.153988576,-0.051769949,-0.118225857,0.004332189,0.730973206,-0.515777351,0.774924486,0.911761455,1.946516297,0.138595098,0.983820077,1.037327711,1.863110119,0.996143147,0.127955414,-0.356107715,-0.346502684,-0.337610956,-0.190231052,0.296667396,0.648835339,0.717894779,0.30901156,0.105256494,0.16981601,0.251592111,0.28710964,0.118866098,0.412132706,0.620981051,-0.243613135,-0.113945907,0.672568935,-0.78542353,0.352836388,-0.34174589,0.464373035,0.454540755,0.571001811,0.554123745,-0.134560871,0.474515196,0.069652333,-0.2509191,-0.080407948,0.042188496,1.078572629,-0.527267634,-0.60542946,1
0.011206435,-0.138965516,-0.181228376,-0.044450346,0.77927347,-0.335385345,0.608924493,0.911761455,1.371149015,0.001259418,0.765616189,0.98402185,-1.187235371,0.990874513,0.000956045,-0.366576187,-0.370813539,-0.353778113,-0.304252361,-0.3407195,0.707887739,0.75569666,-0.098579445,0.118740802,0.222137036,-0.077438742,-0.057587593,0.012992046,-0.122558886,0.066217918,0.03107292,-0.019191871,0.148660461,0.07483971,0.557871219,-0.333081371,0.464373035,0.454540755,0.571001811,0.576731301,-0.036976411,0.361263703,0.076633058,-0.303398865,-0.132313404,0.714779909,1.135935276,-0.509518757,-0.46769275,-1
0.463502426,-0.018808578,-0.217221235,-0.024152237,0.781589996,-0.281324035,0.453336791,0.911761455,1.650552251,-0.064851058,0.634370135,1.019559091,0.772613506,0.993926691,0.060197602,-0.367971983,-0.370813539,-0.352039709,-0.270402285,0.069029219,0.746422758,0.813167813,0.201423195,0.118740802,0.379100112,0.169496004,-0.016143317,0.054014194,-0.088925852,0.505396953,0.01298065,0.031064757,0.886308624,-0.498669117,0.356680792,-0.346078149,1.255423478,0.454540755,-0.332614814,0.613392202,0.102429961,0.47727817,0.084361719,0.41777468,-0.110686131,0.854957637,1.200258901,-0.496990138,-0.495917486,1
0.157192021,-0.122939513,-0.281194066,-0.12744222,0.775802149,-0.287608058,0.498761025,0.273229296,1.473761447,-0.217137482,0.516831329,0.97513754,-1.3137551,0.989397226,-0.113065863,-0.379574539,-0.36386758,-0.366903064,-0.366607764,-0.568357676,0.77781565,0.869409636,-0.14673948,0.057678963,0.483742163,-0.118163583,-0.326307531,0.091528792,-0.713872516,0.044606703,-0.017803725,-0.141527413,0.370555054,0.218216916,0.322081164,-0.374237837,0.464373035,0.454540755,-0.332614814,0.653108177,0.241836332,0.459627104,0.092838315,-0.113794553,-0.162591587,1.061828661,1.180632083,-0.515783067,-0.41011429,-1
-0.15720327,-0.1911964,-0.269787783,-0.174110271,0.777067915,-0.267698387,0.558581226,0.273229296,1.439105261,-0.096791963,0.437165729,0.96625323,-0.483270037,0.987816741,-0.186845701,-0.374863727,-0.356921621,-0.367337665,-0.334539271,-0.43177477,0.832810024,0.94378407,-0.308586312,-0.534375493,0.536063188,-0.265548719,-0.326149294,0.327608503,-0.969291269,-0.149981094,-0.149127461,-0.222702318,0.069053061,0.50497133,-0.155137404,-0.411062043,-0.327231366,0.454540755,-0.332614814,0.723985919,0.395183341,0.413075177,0.101065599,-0.017299501,-0.194311588,1.061135388,1.158179003,-0.519959273,-0.41011429,1
-0.628414845,-0.318428988,-0.192260636,-0.177060426,0.870651411,-0.258001493,0.320774113,0.273229296,1.327305067,-0.231961229,0.083448543,0.944042455,-0.993052441,0.984158124,-0.189893282,-0.363173934,-0.330874277,-0.359341006,-0.21339163,-0.158608958,0.898485124,1.018465835,-0.68606161,-1.065412507,0.693026265,-0.61785091,-0.13974546,0.681633635,-1.001609143,-0.652227585,-0.271817814,-0.319738384,-0.506423709,1.10053874,-0.021095883,-0.33957976,0.464373035,0.001931182,-0.513175472,0.801584825,0.520649075,0.419217656,0.109292883,-0.454066578,-0.204404316,0.888705846,1.110708272,-0.509518757,-0.495917486,-1
-0.564040845,-0.29962543,-0.028703323,-0.051180174,1.004843471,-0.270384189,0.633355917,0.911761455,1.442245766,0.008752221,0.266857978,0.98402185,-1.253376107,0.988841091,0.03059582,-0.353054411,-0.304826932,-0.325615969,0.150051293,-0.067553687,0.968413035,1.079010312,-0.1402897,0.326890648,0.954631392,-0.147899181,0.605260197,1.104611807,-0.056257269,-0.055070104,-0.172585499,-0.376574542,-0.44381452,-0.313665923,0.495335596,-0.298423294,0.464373035,0.284896987,0.078120015,0.897514182,0.576411624,0.685460279,0.117021544,-0.064700579,-0.276495227,1.287310631,1.011841448,-0.489681777,-0.176413479,-1
-0.60034656,-0.304231435,-0.057218306,0.123966648,1.111296172,-0.281751154,1.352732584,1.550301276,2.365104573,0.487703931,1.007445555,1.024001246,0.906044906,0.993568919,0.247520411,-0.345988193,-0.311772891,-0.309796492,0.395909741,0.478777937,0.97685373,1.088537615,0.471134453,0.830319005,1.111594468,0.387341579,1.091440416,1.307170131,0.640245808,0.766920451,0.008956324,0.046109973,-0.439851801,-1.28072726,0.562740796,-0.307087813,-0.327231366,0.284896987,0.571001811,0.940896248,0.54853035,0.745629178,0.124251582,0.412695993,-0.326958866,1.298024619,0.903972456,-0.49176988,0.538236824,1
-0.116778839,-0.07183022,-0.021965951,0.38026216,1.083764882,-0.289606451,1.554975961,0.911761455,2.295471012,0.417347782,0.997218884,0.98402185,-1.627426353,0.990564697,0.12069071,-0.356805613,-0.322191829,-0.320748438,0.435104566,0.069029219,0.91410041,1.061799699,0.250511798,0.90004913,1.006952417,0.146224667,1.011311713,1.32914898,0.465481455,0.366528103,0.222967923,0.069804531,0.174210729,-0.946722888,0.596571543,-0.263765218,-1.118281809,0.001931182,0.817442709,0.893848092,0.492767801,0.653621379,0.130484373,0.321279628,-0.368771594,1.49386187,0.775953265,-0.506386602,0.710972206,-1
0.56082615,0.145161254,-0.081562106,0.521658754,1.092129345,-0.209796603,1.833440803,1.550301276,3.213958094,0.522625521,1.417001951,1.032885556,1.096874675,0.997840754,0.357085746,-0.367012373,-0.330874277,-0.315620146,0.611481279,0.478777937,0.892868815,1.029837133,1.008273193,1.220253124,0.954631392,0.833375546,1.396992472,1.408576104,1.106031765,1.570907452,0.58808093,0.532507279,0.884781786,-1.753219676,0.564534851,-0.309253943,-1.118281809,0.755828086,0.571001811,0.875517641,0.367302067,0.711423102,0.136218541,0.879935191,-0.440862506,1.773008983,0.558174092,-0.479241261,1.102731535,1
1.647709435,0.409046711,-0.183871749,0.461213852,1.032648721,-0.160852635,1.542127706,1.550301276,2.342935463,0.28798301,1.300894992,0.997348315,0.587757032,0.992571667,0.259797208,-0.386727995,-0.348239173,-0.346911418,0.486770472,0.342195031,0.796515036,0.970829318,0.838822145,0.927154633,0.693026265,0.663365497,1.064940281,1.30412126,0.593624834,1.277077156,0.34995777,1.639431164,1.796648359,-1.305165905,0.580681344,-0.378570096,-1.118281809,1.133115826,0.571001811,0.77775524,0.269717607,0.570930054,0.140955462,1.083082669,-0.50286069,1.681306619,0.352851407,-0.53770815,0.576622465,1
-0.594702395,-0.428213871,-0.316000191,0.054889855,0.852212834,-0.289085153,1.383417663,1.550301276,1.921736642,-0.071611763,0.882433412,0.935158144,-1.095818756,0.97760053,-0.02247792,-0.403826499,-0.356921621,-0.372118276,0.404817656,-0.022026052,0.707855275,0.929954113,0.199465674,0.516261983,0.483742163,0.1048534,0.991020074,1.339936046,0.415563813,0.211833034,0.244121432,0.179250747,-0.600584612,-0.667348816,0.615024678,-0.359074928,-1.118281809,0.755828086,0.362787719,0.694046183,0.186073784,0.539030262,0.144944448,0.526120001,-0.667227969,0.771982206,0.102256195,-0.580514266,0.779840561,-1
-0.022200925,-0.153884065,-0.240046486,0.248212737,0.780837472,-0.267919129,1.692491319,1.550301276,2.68540218,0.064483832,1.316922626,0.96625323,1.533338642,0.980416965,-0.004021315,-0.404262685,-0.349975663,-0.362209373,0.615044445,0.387722667,0.659613457,0.901679535,0.749002047,0.654903684,0.536063188,0.587087225,1.370599379,1.436523185,1.026034945,1.439004918,0.062442026,0.540806761,0.660601348,-1.299893208,0.582987986,-0.367739447,-1.90988621,0.755828086,0.362787719,0.657385282,0.074548687,0.431289494,0.148185499,1.050917651,-0.709040698,0.960620653,-0.0481114,-0.561721337,1.314981546,1
-0.649313513,-0.345724289,-0.203131931,0.239671835,0.669245413,-0.192950777,1.978936973,0.911761455,2.482270391,0.445179971,1.460076216,0.917389524,-0.517460542,0.977319772,-0.022123055,-0.413858784,-0.358658111,-0.373335158,0.659584019,0.615360843,0.596957529,0.840827726,0.598097256,0.755796906,0.588384214,0.463619852,1.34011538,1.361342894,1.050043928,0.999165733,0.228712047,0.168832266,-0.291333695,-0.878195752,0.900023092,-0.34391202,-2.700936653,0.755828086,0.571001811,0.584674496,0.004845501,0.129303272,0.150179992,0.915486,-0.749411608,0.538664305,-0.171524831,-0.571117801,1.408687668,-1
-0.526667315,-0.310677439,-0.051639486,0.406469363,0.605957086,-0.13926917,2.689558972,0.911761455,3.569581029,0.931905869,1.956069773,0.9396003,0.76635192,0.979544951,0.106887536,-0.422669748,-0.36560407,-0.372726717,0.802110655,0.75194375,0.565889279,0.771677943,1.011786692,1.078019061,0.74534729,0.833375546,1.461693014,1.266239719,1.382092691,2.213395209,0.304279949,0.038992165,-0.124873035,-1.299893208,0.954101029,-0.33741363,-1.90988621,0.755828086,-0.106507324,0.53273822,-0.036976411,0.195934334,0.151426551,1.147412703,-0.759504336,0.300432469,-0.238203674,-0.555457027,2.332201015,1
-0.213339838,-0.180487276,-0.096239214,0.595468419,0.554390104,-0.101391309,3.625978735,0.911761455,4.290787297,1.467034924,2.598771071,0.9396003,-0.044888082,0.979544951,0.194311154,-0.438895879,-0.395124394,-0.389154635,0.796765907,0.979581926,0.532970569,0.6791709,1.148461812,1.38891843,0.797668315,0.962660753,1.370292212,1.053110178,1.440760533,2.213395209,0.505771422,0.209865176,0.408205294,-1.299893208,0.992801353,-0.34391202,-1.118281809,0.755828086,-0.106507324,0.460027434,-0.064857685,0.173160729,0.152423797,1.147412703,-0.781131609,0.216090022,-0.29933467,-0.573205905,2.219302073,1
0.166497267,-0.088238079,-0.14141606,0.716292478,0.480219652,-0.087849274,3.916313858,0.273229296,4.019984762,1.718642695,2.913186033,0.912947369,-1.39452375,0.978082147,0.218276573,-0.458524263,-0.422908228,-0.413839971,0.709468342,0.934054291,0.558130332,0.585127195,1.109261199,1.690105286,0.797668315,0.956842919,1.233188683,0.786406857,1.471368698,2.12084686,1.174600665,0.281255475,0.79288025,-1.260360528,1.113515609,-0.382902356,-1.118281809,0.454540755,0.078120015,0.401981008,-0.023035773,0.361263703,0.153171732,1.006902365,-0.791224337,-0.249620604,-0.340106113,-0.557545131,2.099629194,-1
0.929680015,0.018231378,-0.23545826,0.757576918,0.322050852,-0.115384993,2.012311482,0.273229296,2.560199525,1.158672097,1.537619512,0.899620904,0.16462869,0.975585494,0.425080145,-0.481380426,-0.455901531,-0.442089036,0.570504871,0.84299902,0.658964173,0.50276212,0.941541804,1.627876207,0.849989341,0.851475475,1.053198124,0.465827564,1.479537305,1.967055153,0.032483154,-0.018903097,1.263031666,-1.401415024,1.071996056,-0.413228173,-0.327231366,0.454540755,-0.661202678,0.383650557,0.074548687,0.198598359,0.153919667,0.818990948,-0.831595247,-0.196761023,-0.320165266,-0.505342551,1.780125188,1
3.740169508,0.324723563,-0.385989867,0.648962986,0.338335892,-0.196910648,1.588689172,0.273229296,1.91234903,0.663300467,1.301808998,0.877410129,0.5822021,0.972711738,0.339720993,-0.500659861,-0.485421855,-0.471468064,0.399472907,0.706416114,0.723438096,0.44037365,0.76006957,1.559299449,0.74534729,0.692454669,0.691643937,0.089305545,1.206246984,1.788171969,-0.172585499,0.725950296,2.764937339,-1.464906035,1.063025782,-0.482544326,-0.327231366,0.001931182,-0.784016459,0.375096347,0.227895695,-0.303341941,0.155415537,0.478718923,-0.873407976,-0.357956624,-0.307656441,-0.54397246,1.337561335,1
0.155666571,-0.506327962,-0.603845526,0.112313549,0.004180461,-0.66974649,1.330017103,0.273229296,1.456952608,0.679282124,1.105297878,0.837430733,-0.419966412,0.960827447,0.025184066,-0.520811669,-0.5114692,-0.502498575,0.198154033,0.25113976,0.760836868,0.403801098,0.135294121,0.454056952,0.588384214,0.134588998,0.108091776,-0.265863588,0.491615152,0.829072962,-0.366062716,-0.199845919,0.118812099,-0.225571383,0.982549611,-0.484710455,-0.327231366,0.001931182,-0.888936841,0.354321837,0.409123978,-0.435439505,0.157908653,-0.269540952,-0.831595247,-0.673063582,-0.326707539,-0.575294008,1.011283392,1
1.0986999,-0.385759167,-0.62895642,0.104119641,-0.010065482,-0.560948978,0.626048023,0.273229296,1.334119606,0.357370498,0.692379753,0.850757198,1.206590554,0.961236423,-0.007767244,-0.528488549,-0.521888138,-0.509973712,0.180338203,0.25113976,0.827972857,0.399498445,0.223984879,0.41314527,0.536063188,0.199231602,-0.249459931,-0.460316773,0.028655328,1.128711417,-0.194082967,-0.36722389,1.156232426,-0.588279871,0.533010746,-0.532365311,-0.327231366,0.001931182,-0.888936841,0.370208227,0.590352261,-0.611683764,0.161399016,-0.169660109,-0.811409792,-0.382262657,-0.313937023,-0.556501079,1.011283392,1
0.394399531,-0.515044389,-0.676226201,-0.035592448,0.351319536,-0.580842785,0.022348268,0.273229296,0.61368419,-0.014326309,0.179917123,0.828546423,1.361205405,0.95847792,-0.050534075,-0.537473987,-0.532307075,-0.525445508,0.094822222,-0.158608958,0.891797496,0.399191112,-0.149600473,-0.398557552,0.536063188,-0.106527914,-0.831415754,-0.544713826,-0.976273309,0.179387258,-0.359733861,-0.210231477,0.317504048,0.158475219,0.495335596,-0.53453144,-0.327231366,0.001931182,-0.888936841,0.393426797,0.785521181,-0.678421387,0.165886626,-0.171353005,-0.831595247,-0.491755758,-0.301899241,-0.566941595,1.178373826,1
-0.471293471,-0.651835178,-0.675176986,-0.116961404,0.395281515,-0.578276432,0.03236578,0.273229296,0.234066726,-0.105430226,0.352947082,0.797451337,1.078903242,0.95806612,-0.12199931,-0.539829393,-0.532307075,-0.526923151,0.130453881,-0.477302406,0.882545196,0.413943066,-0.200496018,-0.307982661,0.640705239,-0.194441855,-0.928675999,-0.33392625,-1.387824977,-0.083497075,-0.414904965,-0.218881216,-0.925615798,0.307827671,0.65064948,-0.53669757,-0.327231366,0.454540755,-0.888936841,0.401981008,0.952808827,-0.867209396,0.171371482,-0.122259031,-0.873407976,-0.749787356,-0.340106113,-0.575294008,0.804678328,-1
-0.520870604,-0.642628828,-0.646807299,-0.086151209,0.381077187,-0.335580223,-0.062809553,-0.365302862,-0.0466284,-0.009077114,0.386635107,0.779682717,-0.044888082,0.957808611,-0.263665716,-0.538259122,-0.523624627,-0.524837066,0.207061948,-0.477302406,0.84164029,0.425621696,-0.23261944,-0.234980194,0.797668315,-0.241630956,-0.78878935,0.038640332,-1.527857406,-0.343758182,-0.160306145,-0.225272726,-0.871408631,0.457180122,0.456378978,-0.53453144,-1.118281809,0.207539429,-0.784016459,0.394648827,1.050393287,-0.994800953,0.17710565,-0.274619639,-0.863315249,-0.098816766,-0.367164953,-0.581558317,0.804678328,-1
