QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,target,VHF
-0.607155468,-0.874017052,-0.776199328,0.471655532,0.005818085,-0.48734071,-0.576409903,-1.793444919,-0.581321847,-0.696036355,-0.569518407,1.21984198,-0.588541806,0.847877454,-0.391409948,1.081469387,1.070133245,1.06902763,0.052318721,-0.210190203,-0.40348792,-0.572392691,-0.298229009,-0.678635587,-0.104137514,-0.259799671,-0.390342806,-0.41550977,-0.286569706,-0.498777493,-0.223164804,-0.137605173,-0.3793345,0.856258742,-0.446745951,1.075446108,0.302188312,-1.600466828,1.631122262,-0.574041017,-0.108522807,-0.903887769,0.77709528,-0.334246296,0.039985879,0.562251172,-0.029616947,-0.691407062,-1,-1.789424594
0.157713231,-0.46340236,-0.724046034,0.797012116,-0.193936539,-0.429995632,-0.572239514,-1.174306124,-0.659728053,-0.6379276,-0.597945921,1.255709357,-1.780654898,0.849800182,-0.290126241,1.08322534,1.077826172,1.077258852,0.135267108,0.357296168,-0.352353368,-0.582126218,-0.262619089,-0.172960096,-0.104137514,-0.173204188,-0.123656992,-0.399780374,0.215137295,-0.384874907,-0.155561607,0.895810372,0.327445,0.693450986,-0.426758527,1.106743757,0.302188312,-1.600466828,1.867596811,-0.538175263,-0.052976185,-0.699042269,0.788274984,-0.286282609,0.029379408,0.499234891,-0.204583046,-0.705711602,-1,-1.327680629
2.951658964,0.458780886,-0.792456047,0.86992774,-0.453959595,-0.449575468,-0.653022197,-1.174306124,-0.633447184,-0.588178414,-0.546271039,1.341803044,1.751512224,0.868845843,-0.043130288,1.082673469,1.079197519,1.084670297,0.2053022,0.779546861,-0.322240799,-0.600023347,0.349721112,0.167242948,-0.161874172,0.68142481,0.105162435,-0.528024062,0.80731231,0.638089227,-0.236162907,1.586328873,2.60002725,-0.963952389,-1.120125087,1.042225794,-0.456430182,-1.600466828,1.522629817,-0.509624539,0.049932653,-0.457468598,0.799901876,0.141553479,-0.019570319,0.570533091,-0.418287555,-0.70005646,1,-1.136249277
-0.301072052,-0.938564458,-1.153489506,-0.000539226,-0.928298005,-1.13905941,-0.7117451,-1.793444919,-0.779394969,-0.947737407,-0.694083127,1.214010536,0.072223876,0.827982341,-0.605733307,1.074696424,1.05585116,1.05972568,-0.186020026,-0.426419679,-0.347630524,-0.624828141,-0.470840214,-1.132773219,-0.277347488,-0.467933805,-0.804697122,-0.850656832,-0.59750952,-0.786408236,-0.3239001,-0.351685195,-0.161228458,1.112127208,-1.33689011,1.06412746,0.302188312,-1.600466828,1.522629817,-0.550238814,0.185221326,-0.698938975,0.811305174,-0.622028419,-0.148578254,-0.085419472,-0.604832293,-0.641916989,-1,-0.86978453
-0.851161271,-1.183751183,-1.076719264,-0.009280042,-0.844417751,-1.110072922,-0.675659128,-1.174306124,-0.77336433,-0.897390008,-0.654230155,1.243966586,-1.110301145,0.830692889,-0.681101323,1.0813356,1.055867884,1.067471728,-0.14400012,-0.305931295,-0.310486954,-0.618234462,-0.409195421,-0.649976775,-0.21961083,-0.375785096,-0.710872054,-0.816606909,-0.453538854,-0.550794011,-0.313531011,-0.872137242,-1.121049467,0.773034547,-1.340268266,1.090208834,0.302188312,-1.600466828,1.522629817,-0.485995359,0.293944223,-0.651844579,0.822708471,-0.531856687,-0.064118543,-0.414706472,-0.705609336,-0.616302164,-1,-0.884214029
0.463343525,-0.671585193,-1.050896595,0.230750977,-0.601191129,-1.164874861,-0.589874072,-0.555159899,-0.548530493,-0.950212415,-0.412578371,1.286204616,-0.11375885,0.835034772,-0.690453247,1.081251983,1.060935181,1.07172118,-0.149641069,-0.016851974,-0.315600409,-0.615722584,-0.152289085,-0.110312273,-0.161874172,-0.059429729,-0.670040855,-0.81894633,-0.371305697,0.043428406,-0.273181373,-0.449638534,0.64125074,0.035643003,-1.516213902,1.056018828,1.060275933,-1.600466828,0.981466906,-0.4682009,0.37109231,-0.612172548,0.833888175,-0.361105961,-0.108849728,-0.511790918,-0.800382639,-0.583725999,-1,-0.803408835
0.280962215,-0.745298275,-1.184355733,0.111304155,-0.35151218,-1.196383675,-0.75158838,-1.174306124,-0.763595642,-0.917487889,-0.631520146,1.260242706,1.509125706,0.829981297,-0.709521671,1.077238376,1.059931756,1.062051167,-0.352565911,-0.565932545,-0.379589619,-0.613210706,-0.322615006,-1.047063569,-0.161874172,-0.356428383,-1.075942853,-0.845701603,-1.131702685,-0.377586457,-0.289510648,0.581362678,0.419527401,0.535437297,-1.866416094,1.023601018,0.302188312,-1.027717906,0.981466906,-0.536316226,0.405082191,-0.380293698,0.844397097,-0.570227637,-0.114934465,-0.49305834,-0.843123541,-0.557714162,1,-0.772625904
-0.093315951,-0.905342519,-1.167079484,-0.012960013,-0.546292206,-1.11665076,-0.726033107,-1.793444919,-0.783225826,-1.071223326,-0.672443061,1.198732951,-1.298252747,0.818449448,-0.883172403,1.082740363,1.063443744,1.05842073,-0.477402084,-1.039843213,-0.387224292,-0.594371622,-0.823381315,-1.790998152,-0.161874172,-1.00126072,-1.287060091,-0.654742685,-1.760927527,-1.82090785,-0.288285952,-0.05712557,-0.147912154,1.719571964,-1.789281528,1.05327694,0.302188312,-1.079838058,1.277060093,-0.528480205,0.40101235,-0.493975425,0.854011642,-0.671910653,-0.128750583,-0.678811961,-0.849270226,-0.527389749,-1,-0.511932957
0.809528173,-0.637153854,-1.172182417,-0.031683685,-0.645344665,-1.007896288,-0.677715232,-1.793444919,-0.797735694,-1.06268147,-0.737788371,1.240731332,-1.434242047,0.823462806,-0.795945998,1.096336458,1.084783253,1.078731103,-0.260282958,-0.82701649,-0.361408445,-0.565485027,-0.654010005,-1.486009122,-0.161874172,-0.77032868,-0.849481405,-0.248112866,-1.372185894,-1.534367634,-0.306019544,0.036070435,0.763805161,1.595997984,-1.425848223,1.08283583,-0.456430182,-1.079838058,1.522629817,-0.463429309,0.399089238,-0.415642163,0.862508217,-0.203785068,-0.058776102,-0.097733562,-0.849842011,-0.58105602,-1,-0.877480263
-0.385579169,-1.085154669,-1.296224113,-0.305913412,-0.765754137,-0.979363205,-0.736108834,-1.174306124,-0.526129848,-1.01620833,-0.711995112,1.297827563,-0.004230233,0.832982676,-0.658151268,1.106638051,1.100787885,1.095979862,-0.06271185,-0.581708945,-0.335770149,-0.555123531,-0.357559591,-0.795505754,-0.161874172,-0.335974789,-0.204721227,0.112705765,-0.527492107,-0.847094175,-0.305594983,-0.889289982,-0.729376665,0.507407823,-1.698915849,1.087015538,0.302188312,-1.027717906,1.522629817,-0.398372646,0.373999339,-0.260761139,0.87033401,-0.303549537,-0.075953462,-0.53483992,-0.870569204,-0.595172661,1,-0.879404196
-0.744904333,-1.185448464,-1.242042883,-0.274217383,-0.537438569,-0.992608625,-0.641788675,-0.555159899,-0.622817541,-0.800854454,-0.480510171,1.323829414,-0.538320132,0.833248171,-0.722614981,1.113979608,1.109450789,1.101801946,-0.009266435,-0.239422944,-0.341203195,-0.561403225,-0.36956456,-0.519449708,-0.161874172,-0.372440686,0.001918451,0.286859351,-0.323532256,-0.809462755,-0.295029943,-0.831074373,-1.127162909,0.29773457,-1.481024775,1.086513973,0.302188312,-1.079838058,1.867596811,-0.383186991,0.330841134,-0.433438135,0.877041832,-0.307386632,-0.051049949,-0.610531748,-0.90459039,-0.581089357,-1,-0.771663937
0.31132134,-0.673650329,-1.148660227,-0.091596227,-0.312721782,-1.053003932,-0.637413489,0.063978896,-0.657496677,-0.809835342,-0.509955086,1.350470327,-0.153237412,0.833359031,-0.708563725,1.118628703,1.120488466,1.109681836,0.077875326,0.246088018,-0.398267935,-0.573962615,-0.349604491,-0.523054561,-0.277347488,-0.402961921,0.282080294,0.430447467,0.058567998,-0.79416249,-0.265278004,-0.460236908,0.475595494,0.277275572,-1.578709791,1.118212874,0.302188312,-1.079838058,1.867596811,-0.422618942,0.233209672,-0.242515104,0.88352606,-0.426336575,-0.026888732,-0.476641892,-0.900587897,-0.566430233,-1,-0.886137962
-0.42545384,-0.932720436,-1.108422445,-0.279451993,-0.142980352,-0.917271816,-0.521260456,0.063978896,-0.407910366,-0.544087853,-0.189232635,1.395404402,0.597713299,0.841964539,-0.601183237,1.121053591,1.124301482,1.121075051,0.217761691,0.068216847,-0.467867742,-0.595313576,0.011036348,0.283283214,-0.277347488,0.101486929,0.688151338,0.486322113,0.786070598,0.024330475,-0.199144441,-0.389155372,-0.460448667,-0.662171115,-1.156158753,1.128444797,-0.456430182,-1.079838058,1.867596811,-0.475264085,0.060621577,-0.204510523,0.889339506,-0.123206073,-0.012105538,-0.305157035,-0.964556304,-0.548076781,-1,-0.845735365
-0.779794671,-1.115299442,-0.975405354,-0.296805789,-0.132069358,-0.910881409,-0.562282475,-0.555159899,-0.649880379,-0.49409476,-0.278030704,1.349471792,-1.41542909,0.841916041,-0.58025615,1.121538569,1.110253529,1.119351848,0.172915565,0.042077518,-0.533028786,-0.630479866,0.043840288,0.694300157,-0.277347488,0.172381967,0.646388216,0.338953414,0.872816739,0.018455874,-0.078062869,-1.036831804,-1.234010649,-0.655492085,-1.251310153,1.132357003,-0.456430182,-1.123366976,1.867596811,-0.553981879,-0.10843336,-0.006120858,0.894705764,0.185680071,0.026504317,-0.535257526,-0.997648339,-0.533278249,1,0.066208966
-0.257798971,-0.875415998,-0.988771458,-0.108022603,0.290886107,-0.931064444,-0.698720778,0.063978896,-0.693149326,-0.712868459,-0.610281308,1.381325059,-1.135038271,0.842417628,-0.452850591,1.119615382,1.1076279,1.11689252,0.102937917,-0.118470547,-0.596307794,-0.664704202,0.099699553,0.766290134,-0.277347488,0.270320483,0.588366302,0.141677072,0.984827708,0.092162382,-0.150058641,-0.826219642,-0.570056975,-0.497042881,-1.151936058,1.128662142,-1.214517803,-1.123366976,2.064442384,-0.625351961,-0.258704415,0.132498839,0.898730457,0.256666328,0.084079316,-0.32159103,-0.968916161,-0.49873824,1,-0.027101793
-0.152901398,-0.833834981,-1.023870013,-0.021549557,0.648235481,-0.943755908,-0.689222203,0.063978896,-0.501472157,-0.787398528,-0.471535072,1.420487601,1.606762252,0.844991281,-0.532117399,1.113511354,1.104835033,1.111505419,-0.026505224,0.12993041,-0.687533255,-0.695474706,0.251020017,0.34454633,-0.335084145,0.486685522,0.442037167,-0.12121163,0.999608224,0.363851696,-0.209513531,-0.293129384,-0.431489143,-0.383825993,-1.477365105,1.092215094,-0.456430182,-1.079838058,2.064442384,-0.707560975,-0.381738841,0.174871253,0.90163718,0.233643758,0.07052457,-0.287772024,-0.984640239,-0.388669045,1,-0.149271551
0.363430286,-0.524683033,-1.026289381,0.077654708,0.665579693,-0.74146438,-0.812801416,-0.555159899,-0.72739996,-0.959750435,-0.611241391,1.364569641,1.832752065,0.837893074,-0.794828856,1.110501148,1.103480409,1.096632337,-0.310528771,0.283208958,-0.745343707,-0.718395591,-0.059199952,-0.556037351,-0.450557461,0.091533277,-0.147683249,-0.432226264,0.205339924,-0.177132155,-0.277720911,0.141936202,0.437698498,0.287377479,-2.111050906,1.065381372,-0.456430182,-0.645694375,2.45813353,-0.773665388,-0.465416562,0.077797624,0.902978745,-0.057975459,0.038041272,-0.061461564,-1.029739752,-0.318228276,1,0.695335119
0.648443563,-0.410867244,-0.966557469,-0.062789366,0.493424213,-0.641647352,-0.898729597,-0.555159899,-0.999997089,-1.196316458,-0.947886402,1.302860179,-1.012874138,0.824301074,-1.013148438,1.112742079,1.106524132,1.091964632,-0.475833877,-0.117078512,-0.745201667,-0.719965515,-0.583397646,-0.98203959,-0.450557461,-0.597877571,-0.438299959,-0.563011728,-0.211732437,-1.348599833,-0.31648661,0.67875633,0.726500471,1.27032463,-2.322748694,1.111107371,-0.456430182,-0.719578986,3.048670249,-0.755407613,-0.499540615,-0.117397325,0.902307963,-0.364943056,0.023106483,0.415973529,-1.020948564,-0.243820422,-1,0.919473335
-1.034901944,-1.168777613,-1.012836786,-0.370009528,0.277854062,-0.635905139,-0.761558218,-0.555159899,-0.747257231,-0.955976306,-0.640156111,1.386737118,-0.493741527,0.840041712,-0.968528262,1.12408052,1.109534408,1.110836214,-0.324407116,0.24918143,-0.74946288,-0.709918003,-0.15393796,-0.302757884,-0.392820803,-0.011721883,-0.004392614,-0.593740069,0.668809027,-0.352542684,-0.309546668,-0.828517374,-1.425166776,0.188763953,-2.000697803,1.119232722,-0.456430182,-0.278562316,2.605605296,-0.691202607,-0.534067178,0.134188423,0.899177646,-0.238318922,-0.096492065,-0.079994113,-0.989285989,-0.155189854,-1,1.032023427
-0.813099084,-1.009980778,-0.813348902,-0.094781889,0.40298335,-0.748296353,-0.832745747,0.063978896,-0.794730248,-1.02890943,-0.777839569,1.404690777,-1.22023972,0.840393345,-1.124665403,1.126421791,1.099500156,1.110668913,-0.441224179,0.146944174,-0.768425276,-0.71368582,-0.177398273,-0.202972228,-0.392820803,-0.046563967,-0.255738553,-0.886858627,0.513455956,-0.289779811,-0.273850873,0.052463208,-1.087319766,0.216562059,-2.109080315,1.129431208,-0.456430182,-0.373065888,2.45813353,-0.676474502,-0.614032847,0.245590318,0.8933642,-0.52226395,-0.048284634,0.030966058,-0.986927378,-0.083582296,-1,1.193633814
-0.73312318,-0.838575119,-0.754413064,0.207478369,0.298249276,-0.750478371,-0.815064644,0.063978896,-0.814160991,-1.183859264,-0.765766891,1.447328221,0.512348615,0.843829853,-1.060676159,1.124899965,1.092392561,1.109163202,-0.597608312,0.346005215,-0.809084347,-0.710231988,-0.024255368,-0.135900729,-0.450557461,0.151422948,-0.513074802,-1.183441898,0.350380418,0.232577391,-0.287714427,-0.113313689,-0.711903643,-0.161083887,-1.962975059,1.107445947,0.302188312,-0.454968984,2.280777618,-0.677064702,-0.730716532,0.355199336,0.884420437,-0.345757581,-0.047202555,-0.044690678,-1.07355275,-0.003646585,-1,1.277324908
0.015206592,-0.291935117,-0.51876816,0.508486272,0.07939882,-0.786724046,-0.807569811,0.063978896,-0.710579729,-0.722670926,-0.709874333,1.409264068,1.246700332,0.841190985,-1.057030896,1.119498318,1.083863447,1.096498496,-0.933152918,-0.111046359,-0.854217691,-0.695160721,-0.177137924,-0.557134038,-0.623767435,-0.048968501,-0.946440333,-1.481806879,-0.153660496,-0.046553814,-0.313726962,0.310276956,0.680914076,0.080453414,-2.069386979,1.072236093,0.302188312,-0.526562599,2.064442384,-0.680033009,-0.848652476,0.262810798,0.871899168,-0.447440598,-0.021436514,-0.102313183,-1.131660364,0.104561807,1,1.056072592
-0.390563502,-0.593339604,-0.456017845,0.42189017,-0.110597694,-0.679813687,-0.854677528,-0.555159899,-0.983992397,-0.857042768,-0.937932115,1.337609197,-0.714307868,0.825378151,-1.323397754,1.119080234,1.077826172,1.084151663,-1.290261807,-1.064126495,-0.892781666,-0.653714736,-0.678193509,-1.094787946,-0.739240751,-0.782568575,-1.435404779,-1.6826269,-0.877314531,-1.703843283,-0.346483487,-0.193219887,-0.09637097,1.194385104,-2.586526391,1.053410691,-0.456430182,-0.526562599,2.786209485,-0.681609441,-0.963189432,0.112275474,0.855576801,-0.675747748,0.024115378,-0.576344267,-1.202847552,0.153988236,1,1.442783162
0.022003411,-0.406905823,-0.499242882,0.554883038,-0.126094745,-0.650377135,-0.89660833,-0.555159899,-0.98072037,-0.845096493,-0.932276704,1.321632637,0.869096723,0.823298378,-1.072743013,1.130619356,1.089399009,1.091579839,-1.385566286,-1.055774283,-0.895409414,-0.583382157,-0.835501994,-1.687470096,-0.854714067,-1.004134117,-1.540512608,-1.705488075,-1.056043338,-2.102762634,-0.346467158,-0.427887587,0.399314965,1.314947905,-2.120340835,1.080093942,-0.456430182,-0.526562599,2.786209485,-0.61417275,-1.116948922,-0.001693999,0.834782552,-0.833068642,0.056975052,-0.68364425,-1.245588453,0.151197032,1,0.855021573
-0.524687398,-0.782398741,-0.604029479,0.543511486,-0.127668017,-0.670528278,-0.727626093,-0.555159899,-0.662990207,-0.71971324,-0.650736123,1.342242399,-0.55571098,0.828176783,-1.054597054,1.142660178,1.112895882,1.106921365,-1.363910094,-0.932501828,-0.879110275,-0.504571989,-0.765641753,-1.695760797,-0.970187383,-0.922328345,-1.596458287,-1.679932125,-1.194208781,-1.950324422,-0.339461899,-0.180518574,-0.53140902,1.501178203,-1.946647304,1.090192115,-0.456430182,-0.168594523,2.786209485,-0.535606832,-1.277864176,-0.041646398,0.809740015,-0.664236463,0.053389029,-0.845931263,-1.264099981,0.078719685,-1,0.486588368
1.179275127,0.070420452,-0.661388049,0.86354433,-0.328581895,-0.675201884,-0.553705482,-0.555159899,-0.335665126,-0.533150581,-0.312999675,1.377590538,0.016066695,0.831032916,-0.962546377,1.155420106,1.131074602,1.121292543,-1.341960939,-0.682863507,-0.865190314,-0.426389791,-0.720427858,-2.157605706,-0.912450725,-0.863006472,-1.522918783,-1.609749503,-1.13098759,-1.814063283,-0.351349611,0.972329645,2.016320439,1.273376637,-1.684840199,1.103868118,-0.456430182,-0.168594523,3.507976585,-0.461818273,-1.468788919,0.186742612,0.780449191,-0.666155011,0.112830224,-0.794814978,-1.25595205,0.008003129,-1,0.281689483
1.675896036,-0.030410318,-0.827121317,0.48894813,-0.651000802,-0.767915331,-0.459157255,-0.555159899,-0.394607021,-0.465185443,-0.165366707,1.336970134,-1.360371403,0.830761085,-1.059901417,1.169517902,1.147313366,1.136031784,-1.300837151,-0.86135336,-0.812599848,-0.348521577,-0.800528482,-2.256287289,-0.912450725,-0.979146751,-1.604581181,-1.546343304,-1.362444831,-1.842471799,-0.314772036,0.453702066,1.802032653,1.672825553,-1.702575519,1.136269209,-0.456430182,-0.526562599,3.507976585,-0.385255577,-1.669955349,0.162254707,0.747133673,-0.648888083,0.141246575,-0.714083812,-1.243587207,-0.072008347,-1,0.251868519
0.205744085,-0.754557467,-1.116467721,-0.020515129,-0.793569845,-0.959485951,-0.406385069,-0.555159899,-0.307824268,-0.511111719,-0.120574803,1.416852933,-1.490087613,0.843184805,-0.639065784,1.183348125,1.161026843,1.158517073,-1.13708302,-0.418995491,-0.761252235,-0.272851257,-0.540497961,-1.485614943,-0.912450725,-0.633638023,-1.397035589,-1.404739254,-1.119582663,-1.45989392,-0.287289866,-0.355479539,0.035903612,1.752228784,-0.695884971,1.181493643,-1.214517803,-0.454968984,2.930432974,-0.319278047,-1.866515255,0.220910582,0.710017057,-0.470463168,0.064889392,-1.031846311,-1.224575368,-0.141867236,-1,-0.172358749
0.077963888,-0.802582576,-1.155197344,-0.120720456,-0.750085109,-0.95500962,-0.293294666,-0.555159899,-0.016815325,-0.422922896,0.135155801,1.477983245,-1.151551204,0.853864875,-0.355019332,1.190990703,1.171228333,1.174176471,-1.053933581,-0.077946854,-0.711751147,-0.209112356,-0.140052695,-0.337683878,-0.796977409,-0.031624886,-1.004232517,-1.310496134,-0.461706144,-0.390623467,-0.217073985,0.227442007,-0.100411342,0.809294574,0.012683292,1.164858408,-1.214517803,-0.072945453,2.786209485,-0.258504665,-2.050776191,0.394937769,0.669322935,-0.226807637,0.031768347,-1.183966918,-1.129373226,-0.180034901,-1,-0.862088797
-0.502711016,-1.007517259,-1.137524796,-0.209951994,-1.055127956,-0.951997041,-0.243869031,-0.555159899,-0.367461246,-0.457357334,-0.007612272,1.466879536,0.538420855,0.851992257,-0.457331552,1.190973979,1.16885356,1.172051745,-1.21586101,-0.130534853,-0.631036677,-0.150711196,-0.28255023,-0.805433177,-0.912450725,-0.177387389,-1.133930091,-1.392765763,-0.620572755,-0.764756607,-0.287240879,-0.478022039,-0.707820963,1.183915731,-0.096262246,1.172549069,-1.214517803,-0.072945453,2.064442384,-0.183835611,-2.132888589,0.278710598,0.625945684,-0.17884395,0.153792426,-0.941983979,-0.995432674,-0.171424902,1,0.501017867
0.188072356,-0.566041449,-1.035901635,-0.121196431,-1.316475872,-0.987749028,-0.057393034,-0.555159899,0.040679137,0.044052441,0.472151887,1.482157122,-0.177368137,0.852638606,-0.440123955,1.193666441,1.171194885,1.173523996,-1.336015539,-0.14832197,-0.566088694,-0.077552754,-0.303407056,-0.683903011,-0.912450725,-0.233111065,-1.17335257,-1.442327921,-0.640845991,-0.665250081,-0.31782561,-0.534527038,0.447884043,1.200383642,-0.074022717,1.163102931,-1.973136297,0.035876842,2.280777618,-0.108391798,-2.116385607,0.359818025,0.580332492,-0.305468084,0.240233336,-0.675815029,-0.824826433,-0.177731628,1,0.527952931
-1.003410016,-1.156779222,-0.920451411,-0.375841849,-1.113791267,-0.941886759,-0.028434192,-1.174306124,0.051527969,0.01181316,0.554413276,1.458192282,-1.03005568,0.849357809,-0.485187238,1.195372224,1.172031073,1.173774948,-1.476407407,-0.36315941,-0.43352947,0.007537108,-0.488543927,-0.844465289,-0.854714067,-0.489245546,-1.29805244,-1.494224564,-0.824619882,-1.157642436,-0.311473522,-0.853784194,-1.502769416,1.405892284,-0.403955973,1.182663961,-1.973136297,0.161881605,1.867596811,-0.009222681,-2.023494839,0.301863069,0.531812578,-0.717955793,0.244117322,-0.885172119,-0.618269232,-0.037495613,1,0.556811929
-0.577929146,-0.907190576,-0.830542137,-0.161930554,-0.986063213,-1.0328014,0.186670181,-0.555159899,0.371939733,0.145152894,0.770935739,1.491942764,-1.053510079,0.851892077,-0.003115688,1.2020114,1.176713724,1.180835061,-1.521155879,-0.029380291,-0.247101415,0.107070268,-0.439222307,-0.657061857,-0.739240751,-0.37369242,-1.261902524,-1.501079955,-0.746359164,-0.785257428,-0.320683233,-0.563153348,-0.892514611,1.186709152,0.149498618,1.161196984,-1.973136297,0.308505329,1.522629817,0.167139705,-1.860388132,0.356527393,0.480833128,-0.528019592,0.360500995,-0.924009407,-0.458526899,0.082156411,-1,0.58759486
-0.296314279,-0.740709315,-0.814562827,-0.031348136,-0.929444519,-0.918754522,-0.012442656,-1.174306124,0.44047457,0.399901491,0.541342303,1.477963275,0.631469513,0.849758491,-0.078061492,1.202897738,1.179657104,1.182140011,-1.638357813,-0.372594316,-0.090572869,0.214139062,-0.623693843,-1.017463156,-0.566030777,-0.686352806,-1.388990716,-1.531941554,-0.958793178,-1.209149311,-0.349912635,-0.191771287,-0.43496894,1.37942454,0.078838851,1.169757025,-1.214517803,0.308505329,1.277060093,0.313901692,-1.631672008,0.393026842,0.427394144,-0.706444508,0.547606673,-0.637500625,-0.27684233,0.205242131,1,0.273993751
-0.079948874,-0.622064608,-0.793832524,0.026732267,-1.089950141,-0.91573734,-0.052024123,-1.174306124,0.317195985,0.207562102,0.353261684,1.495058194,1.125302094,0.852807664,-0.025654728,1.207513387,1.181429822,1.18995298,-1.65517152,-0.787730162,0.0973111,0.335651153,-0.601564201,-1.100677565,-0.392820803,-0.648693245,-1.416306875,-1.505877248,-1.041755507,-0.959040387,-0.317335732,-0.734071677,-0.122474734,1.191520232,0.362322459,1.194367142,-0.456430182,0.308505329,0.981466906,0.505551625,-1.379878544,0.241141326,0.372166407,-0.909810541,0.567507529,-0.415190754,-0.062351618,0.345308431,-1,0.302852748
1.31611775,-0.102299845,-0.797607927,0.015175648,-0.943482949,-0.914584094,0.121539259,-1.174306124,0.458376919,0.666557851,0.643192238,1.435825098,-1.463395641,0.851957943,0.208487586,1.213667585,1.185426799,1.194503574,-1.698391995,-0.681935483,0.269961233,0.463756923,-0.744206375,-0.863893647,-0.21961083,-0.846465085,-1.514397112,-1.451226603,-1.295228677,-1.072170287,-0.318707391,-0.076525286,1.320255328,1.392455965,0.471549509,1.18625851,-0.456430182,0.161881605,0.620258528,0.727542108,-1.060328935,0.040102923,0.315597105,-0.792779144,0.578709928,-0.668034938,0.163503315,0.389982844,1,0.005605071
-0.104417422,-0.811329208,-1.044736031,-0.464830778,-0.950037189,-1.051770541,0.105370854,-1.174306124,0.519137483,0.285668608,0.465111283,1.53603807,-0.576256848,0.853854131,-0.076908546,1.217513959,1.201983315,1.203153049,-1.660760771,-0.813405479,0.45365501,0.601596221,-0.788639224,-1.191263229,-0.161874172,-0.957912436,-1.450827009,-1.313413007,-1.328587597,-0.989377876,-0.326300504,-0.470999896,-0.63985387,1.311412748,0.460570501,1.189033835,0.302188312,-0.168594523,0.331811549,0.947269835,-0.664615157,0.091144602,0.25768624,-0.861846854,0.558061549,-0.843818672,0.38478397,0.514923305,-1,0.434642172
-0.417071097,-0.84787963,-1.039110957,-0.510045173,-1.064497525,-0.763900835,0.418926213,-0.555159899,1.007625173,0.649951682,0.832082479,1.583568335,0.323936306,0.855808445,0.295220862,1.224387262,1.214358892,1.213191125,-1.569666898,-1.201937985,0.633513695,0.743517319,-0.801251673,-1.421134692,-0.104137514,-0.981785716,-1.416449914,-1.142882068,-1.456156114,-0.859824302,-0.296368943,-0.907471557,-0.769727499,1.175025101,0.552625258,1.176177055,0.302188312,-0.168594523,-0.101508573,1.191343826,-0.291084249,0.086393107,0.198880997,-0.950100038,0.659249061,-0.349437228,0.603920432,0.601617304,1,0.957951999
-0.123221955,-0.658175967,-0.8597631,-0.491161878,-0.728721727,-0.77042742,0.482674762,-0.555159899,1.10905602,0.650552462,0.822921096,1.54718172,-0.232570116,0.852427154,0.097863312,1.235106939,1.228774767,1.223312851,-1.434893003,-1.13187221,0.803713631,0.885438418,-1.012741621,-1.579448206,0.06907246,-1.357951176,-1.418924926,-0.906654865,-1.730474034,-1.242730983,-0.296956797,-0.774880767,-0.289430938,1.417695421,0.511242844,1.206605325,-0.456430182,-0.559209288,-0.101508573,1.402833733,0.066882871,0.219191485,0.140299349,-0.913647636,0.650696972,-0.390601174,0.799685198,0.77532655,-1,1.053186692
-0.096940921,-0.627916182,-0.819680778,-0.594088775,-0.499125885,-0.777195662,0.548546905,0.063978896,1.664911517,0.658598803,0.865281746,1.595890257,-0.721979915,0.858170276,0.471146881,1.246411933,1.257071357,1.247270391,-1.055938359,-1.067838589,0.999054722,1.023905685,-0.8649214,-1.030135068,0.35775575,-1.152750659,-1.239562397,-0.550909914,-1.786831436,-0.98413348,-0.288318611,-0.362519515,-0.226688828,1.101096429,0.868482863,1.263683409,-0.456430182,-0.454968984,-0.317843807,1.649174326,0.346047134,0.572528578,0.082164889,-0.825394452,0.5881925,-0.493188184,0.851431707,0.994037515,-1,1.049338825
-0.945183933,-1.072452095,-0.804014057,-0.724728481,-0.379811972,-0.603923329,0.808773871,0.683117691,1.768800827,0.950891001,1.256801915,1.666586534,-1.25426698,0.871599162,0.801610401,1.253569533,1.275266801,1.270491806,-0.624601004,-0.767004304,1.110307883,1.138510112,-0.348678806,-0.123943326,0.761912356,-0.4801737,-0.924303928,-0.119405242,-1.664817577,-0.152504865,-0.186930144,-0.494095188,-1.398026477,0.22129148,1.195037962,1.249188184,-0.456430182,-0.454968984,-0.317843807,1.800636773,0.541802017,0.845304223,0.0251484,-0.251748755,0.552682515,-0.487829501,0.867084312,1.179872283,-1,1.125334186
-0.705709344,-0.787635864,-0.721242466,-0.435385069,-0.352117284,-0.663712027,0.696253638,0.063978896,1.356318147,0.840273067,0.954961084,1.648612904,-1.056011223,0.869358934,0.829362319,1.255643231,1.285317776,1.275711605,-0.38601525,-0.674201954,1.164212224,1.223285989,-0.403236328,-0.216195254,0.819649014,-0.591816769,-0.556580402,0.348365387,-1.48195304,-0.428008285,-0.119490239,-0.375709182,-0.912367433,0.426810328,1.115932804,1.272026105,-1.214517803,-0.327818723,-0.495199719,1.86712376,0.690865537,0.491273589,-0.030526525,-0.324653559,0.609102251,0.131949323,0.873373943,1.306794771,1,1.141687618
