QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,target,VHF
-0.915936685,-0.709328267,-0.590727322,-0.700619382,-0.342906034,-0.1205913,-0.460071885,0.088843852,0.50564768,-0.670802318,-0.310224496,1.196581131,-1.302379086,1.161652738,-0.600323992,1.199415138,1.132943036,1.12550172,-1.35122821,-1.840961077,0.083488605,-0.231449308,-1.318877778,-1.2310045,-0.606867771,-1.653267882,-1.686114007,-1.376550859,-1.68968297,-1.395310262,-0.527681158,-0.863446743,-1.62627098,1.537115258,0.910697207,1.068047294,1.125015118,0.404941031,1.583222673,-0.33883255,0.209906032,-0.329978249,-0.714315396,-1.221596719,0.659149537,-0.407282214,-0.677422806,-0.009886869,-1,-1.00735326
-0.989673811,-0.666715054,-0.349006865,-0.54359115,-0.203938199,-0.208549662,-0.407599322,0.764371645,0.273528761,-0.748247661,-0.460874292,1.255494712,-0.898070764,1.162593989,-0.423899869,1.247286695,1.16906282,1.175752309,-1.129065843,-2.263512445,0.223270578,-0.099926224,-1.299701094,-1.463115223,-0.333493499,-1.607907971,-1.50968023,-1.090306235,-1.668384445,-1.271675631,-0.538409816,-0.420140139,-1.529780065,1.47952862,0.918891173,1.141080641,0.357260884,0.663687009,1.15997541,-0.139699151,0.548757166,-0.235237266,-0.732137859,-1.092572559,0.754069649,-0.422799534,-0.788890613,-0.091428303,1,-0.961881267
-0.61374129,-0.347481281,-0.164405247,-0.279530655,-0.456672758,-0.307479098,-0.131554472,0.764371645,0.770176336,-0.455782912,-0.161048298,1.299980477,-1.524661623,1.163832191,-0.670355901,1.288614495,1.240856466,1.233270869,-0.806080449,-1.516317953,0.328124823,0.014231955,-1.212249031,-1.44699531,-0.060119227,-1.541423509,-1.282337097,-0.762854242,-1.595683225,-1.122904634,-0.529085637,-0.737990593,-0.787559968,1.51394953,0.892723344,1.246326414,-0.411030994,0.987702243,1.506337829,0.034878831,0.85417904,0.004664191,-0.747952158,-0.811228211,0.885174778,-0.198769754,-0.915807671,-0.162082424,-1,-1.097131299
-0.790746626,-0.389027634,-0.009451752,-0.168723077,-0.254967107,-0.335470588,-0.015380348,0.764371645,0.604582774,-0.366392332,0.155632314,1.404582142,1.261243896,1.171171665,-0.541335701,1.320637368,1.329372233,1.297767126,-0.380708881,-0.552694711,0.51644319,0.100091768,-0.525824815,-1.032615631,0.213255045,-0.622650196,-0.919021865,-0.402980098,-1.300783037,-0.379951114,-0.430108895,-0.584036448,-0.90073721,0.83554703,0.558885285,1.199673934,-1.178785228,1.716153759,1.15997541,0.239737229,1.107937512,0.2142314,-0.76150727,-0.529883862,0.795324063,-0.284926509,-1.004305647,-0.167752899,1,-0.888426508
-0.838032596,-0.426166495,0.150665933,0.070438498,-0.224996724,-0.277690221,-0.245004812,0.764371645,0.165589142,-0.544032554,-0.103640036,1.353483627,0.543021817,1.16859995,-0.217197804,1.342614509,1.360809824,1.310795884,-0.272265509,-0.81550105,0.655017083,0.146076611,-0.895660863,-1.292883929,0.377279608,-1.121826248,-0.813525237,-0.073017281,-1.461712675,-0.866597447,-0.421018797,-0.470004362,-1.023692122,0.945530811,0.756333448,1.2510472,-1.947077106,1.311717478,1.506337829,0.369204977,1.34042282,0.24358436,-0.772803198,-0.601563951,0.862799502,-0.396509233,-1.121370164,-0.122048869,1,-1.027174386
0.435971013,0.342494299,0.140269726,0.502646869,-0.271085864,-0.258829517,-0.188466928,0.764371645,-0.186441297,-0.439543132,-0.080424114,1.327633791,-1.548535152,1.168373276,-0.468272202,1.378756692,1.396037761,1.360465929,0.131808171,-0.640296824,0.686071848,0.183057429,-0.956116623,-0.72882329,0.541304172,-1.302036037,-0.361423201,0.360992813,-1.079630486,-0.910129539,-0.236368848,0.363146154,0.852574496,0.90015747,0.768756559,1.437379426,-1.947077106,1.311717478,1.15997541,0.453976348,1.477178882,0.334088672,-0.781588919,-0.838108244,0.971354549,-0.002517792,-1.200423692,-0.129987534,-1,-1.130943807
0.145914162,0.130933242,-0.01541378,0.326654258,-0.54196209,-0.297099149,-0.142093364,1.439907544,-0.238684744,-0.409886432,-0.040815084,1.452674861,-0.950089043,1.18489903,-0.458206842,1.402810325,1.431711622,1.437767658,0.777583565,-0.047694295,0.685574403,0.180163278,0.082243631,0.604610657,0.595979026,0.034308894,0.431681998,0.750874239,-0.003126604,0.217691875,0.229762059,0.113762878,0.340278357,-0.518269649,0.961182614,1.524297439,-2.71483134,0.987702243,1.15997541,0.516330554,1.43311304,0.613732277,-0.788617496,-0.137435376,0.844095171,-0.055358506,-1.317779704,-0.14008098,-1,-1.022510591
0.537789845,0.310061931,-0.028614553,0.257352064,-0.678340233,-0.291531001,-0.084879623,2.115435337,-0.236552902,-0.359623621,0.012401789,1.533230165,0.695203778,1.193216021,-0.132478007,1.394459461,1.415881347,1.446542811,0.972000061,0.725265524,0.571162112,0.111025227,0.792286287,1.052384283,0.595979026,0.967551078,0.814605085,0.877598896,0.583890128,1.447134698,0.649155032,0.297987683,0.890572112,-1.425960853,0.728051048,1.469869546,-2.71483134,1.311717478,1.453051303,0.452113999,1.344981355,1.080505872,-0.793135867,0.789029773,0.831509079,-0.255804778,-1.325824974,-0.133049591,1,-0.988698083
0.960827164,0.326479723,-0.086895663,-0.065651145,-0.865701204,-0.334345227,0.003887685,2.115435337,-0.264485975,-0.097423218,-0.005764494,1.469507312,-1.691640651,1.184203774,-0.622925839,1.363559016,1.39180149,1.396057771,0.742803529,-0.140449474,0.379041846,0.019698684,0.361914687,0.96168778,0.267929899,0.396754114,0.510394915,0.846520116,0.04142337,0.777909479,0.917644562,-0.164098341,0.871832379,-0.78278066,0.605141548,1.38517308,-2.71483134,1.311717478,1.453051303,0.292986617,1.285720394,0.873625522,-0.796399135,0.613413555,0.890244176,-0.269317066,-1.331479983,-0.147452598,1,-1.249870559
-0.737844315,-0.468508965,-0.287106875,-0.548270795,-0.895247651,-0.405754117,-0.369150792,2.115435337,-0.598507364,-0.347632233,-0.473340502,1.44726443,-0.332008443,1.181054286,-0.818567639,1.350538851,1.383328948,1.379523418,0.736160151,-0.331112896,0.207281282,-0.052655091,0.293639309,0.590097117,0.213255045,0.27376871,0.654364286,0.975606334,0.173070815,0.454352916,0.615252475,-0.802747006,-0.958270974,-0.685619238,0.047687498,1.35684836,-1.947077106,1.311717478,1.15997541,0.140687848,1.158081402,0.987641797,-0.799160362,0.550693477,0.762809991,-0.45358219,-1.286065014,-0.157432634,1,-1.375793002
-0.613560117,-0.344761312,-0.072821067,-0.399116239,-0.853623656,-0.455601898,-0.011298741,1.439907544,-0.356951818,0.003674157,0.017848166,1.423819229,1.151256328,1.180930378,-0.591394325,1.350471505,1.396929608,1.375359127,0.813340569,0.395469334,-0.024918817,-0.127581444,0.431227362,0.483549658,0.158580191,0.419759619,0.761886766,1.0860826,0.255997192,0.428972281,0.682199297,-0.505398505,-0.70052048,-0.666364329,0.18354875,1.361291453,-1.178785228,1.311717478,1.15997541,-0.048030191,0.933193654,0.667407152,-0.801670568,0.643877593,0.820321441,-0.394818503,-1.191095842,-0.102882663,1,-1.572838307
0.09301185,0.078560928,0.011717456,-0.257020446,-0.996370044,-0.447508172,-0.12667283,1.439907544,-0.702887769,-0.116249979,-0.285103152,1.364905648,-1.064535566,1.179017646,-0.740051919,1.343119602,1.411199152,1.370792922,0.884854576,0.467612251,-0.096692987,-0.214084402,0.294144659,0.663750778,0.377279608,0.351321859,0.907835844,1.189698079,0.41925285,0.11679164,0.887058135,-0.515746737,0.186647088,-0.416079012,0.267074346,1.457095653,-0.411030994,1.311717478,1.15997541,-0.155425654,0.673357135,0.311215325,-0.804933836,0.772901753,0.839025773,-0.293415379,-1.102073174,-0.113316337,-1,-1.613646506
0.194468338,0.080337082,-0.052492008,-0.450775434,-1.372234769,-0.351465482,-0.484750845,1.439907544,-0.975274137,0.430420914,-0.709359146,1.447865589,-1.481916928,1.184513253,-0.357430812,1.346296073,1.402057725,1.385719613,1.087868384,0.962306535,-0.215653345,-0.311842391,0.80236668,1.370867012,0.65065388,0.995186621,1.305918216,1.260816775,1.095815494,0.882177127,1.290611709,-0.409165258,0.17074758,-0.910234905,0.356150692,1.398780053,-0.411030994,0.987702243,0.81361299,-0.266269912,0.41807915,0.713052602,-0.809954248,1.308710417,0.796547711,-0.230942384,-1.05823228,-0.095284226,1,0.206399181
-0.897275938,-0.555709827,-0.124997665,-0.701916535,-1.191076155,-0.355496672,-1.168913595,1.439907544,-1.118123953,0.307591873,-1.22769873,1.426223865,-1.746568523,1.181940288,-0.437553831,1.334039159,1.363931286,1.365110285,1.025342476,0.921082012,-0.374444813,-0.435326167,0.681508356,1.220886699,0.431954463,0.891300127,1.392951434,1.137562493,1.395516376,0.653152378,0.342783588,-0.741228113,-1.245930198,-0.988226901,0.527959669,1.430714786,-0.411030994,0.987702243,0.81361299,-0.392288866,0.147606048,0.607166996,-0.817233845,0.616997559,0.752846002,-0.436845594,-0.978479163,0.037971942,1,0.120118988
1.023331607,0.446451999,-0.047619136,-0.346380617,-1.252145879,-0.380569872,-0.816089757,1.439907544,-0.848537035,0.894159706,-0.782394029,1.47070963,0.653509317,1.184162755,0.337319656,1.314228303,1.329595195,1.354303226,0.997987391,1.611592784,-0.705991734,-0.557845226,1.111587385,1.637699886,0.158580191,1.427299456,1.472974925,0.902413942,1.804304066,1.320219894,0.198551419,-0.159335808,1.169413202,-1.43890075,0.662763636,1.39100464,-0.411030994,1.311717478,0.52586575,-0.527895468,-0.084879259,0.507426119,-0.82727467,0.941349961,1.021349304,-0.266705105,-0.918780923,0.955681652,-1,0.028009052
0.196823578,-0.006218489,-0.203814423,-0.86129661,-1.206181154,-0.423047589,-0.792996618,1.439907544,-0.783563971,1.318293843,-0.592243159,1.47070963,1.959965888,1.184162755,0.337319656,1.280544238,1.275192557,1.303494421,0.642566683,1.987766563,-0.861549812,-0.683580008,1.159728575,1.675313323,-0.169468936,1.577269304,1.301058938,0.503470094,1.914810386,1.320219894,-0.163960164,-0.727900039,-0.031292268,-1.911379733,0.475095369,1.275484214,-0.411030994,1.311717478,0.866899516,-0.633152679,-0.324962125,0.501881066,-0.840578762,0.69046965,0.941462579,-0.461336785,-0.796760986,1.127043413,1,-0.122398311
-0.380210196,-0.206517642,-0.165811423,-1.129405282,-0.776817638,-0.423484702,-0.922421205,1.439907544,-0.956007689,1.024042052,-0.776669666,1.347472038,0.746345855,1.174019317,0.636854744,1.248319328,1.204736681,1.227264466,0.044076507,0.452153055,-0.984560791,-0.779086991,0.391091972,1.025586228,-0.661542625,0.599969408,0.737105834,0.004349157,1.39199237,0.605025716,-0.359494823,-0.599208374,-0.861338672,-1.076743917,0.338441151,1.208560121,-0.411030994,1.311717478,0.866899516,-0.746066213,-0.495147448,0.083486507,-0.857146122,0.29443716,0.86402315,-0.710128707,-0.697769179,1.209265304,1,-0.029122427
-0.495073433,-0.25207028,-0.017996367,-1.205132258,-0.73116165,-0.436794418,-0.817952436,0.764371645,-0.87067461,1.244899472,-0.644655762,1.297575841,0.930302432,1.170953347,0.645408599,1.236331797,1.150111081,1.193313779,-0.316815219,0.328479483,-1.234811028,-0.819283532,0.167966866,0.221065228,-0.770892334,0.184278743,0.16603225,-0.41859412,0.772379305,0.239960998,-0.306592788,-0.651163098,-1.018050052,-0.562371439,0.678094283,1.189399281,-0.411030994,1.311717478,1.453051303,-0.911263474,-0.806647369,0.118991985,-0.87697675,-0.390107689,0.875210788,-0.700742991,-0.557618234,1.37949297,1,0.018681464
-0.617183563,-0.228795602,0.029504566,-1.178029292,-0.505429926,-0.145919997,-0.827027649,0.088843852,-0.887674055,1.025339388,-0.583536514,1.227841399,0.859431976,1.169897921,0.397882234,1.224333041,1.141638539,1.171956442,-0.63061712,-0.124990277,-1.426327254,-0.827001268,0.111447513,-0.071113149,-0.770892334,0.118517724,-0.24264547,-0.72316083,0.33103609,0.107742082,-0.12939438,-0.643441779,-0.969382398,-0.165245184,0.676508354,1.162185334,-0.411030994,1.570463456,1.453051303,-1.057699291,-1.303527731,0.109436113,-0.900070646,-0.470747789,0.892691472,-0.454403169,-0.42854411,1.432795437,-1,-0.142219436
-0.701791027,-0.221346406,0.205125056,-1.068666739,-0.295434496,-0.232191541,-0.844133753,-0.586683941,-1.011437636,1.319496314,-0.532700068,1.161112751,0.829286357,1.168292738,0.629009442,1.21685767,1.130936381,1.150543282,-0.979199057,-0.09922495,-1.505314373,-0.805455922,-0.06968039,-0.393082186,-0.880242043,-0.025519888,-0.62950951,-0.943964098,-0.160575958,-0.073435169,-0.207499006,-0.739260936,-0.961197558,0.386308572,0.671486246,1.083042734,0.357260884,1.252858595,1.15997541,-1.120812232,-1.826239794,0.191171141,-0.925674748,0.217381064,0.87398714,-0.58505537,-0.307223762,1.445270483,1,-0.36374966
-0.174036119,0.184037943,0.326653329,-0.819699956,-0.07331083,-0.350675882,-0.925855454,-1.262219841,-1.151789039,0.871412732,-0.766367972,1.107008442,0.599067801,1.164079475,0.531662617,1.22566873,1.141861501,1.134053586,-1.320942223,-1.140144174,-1.573464303,-0.750467053,-0.515797617,-0.978415289,-1.098941461,-0.595086997,-0.989349873,-1.051716306,-0.724609403,-0.551886884,-0.413528243,-0.190285254,-0.289944726,0.977540404,0.766641987,1.060827268,0.357260884,1.252858595,1.15997541,-1.168957404,-2.136220203,0.023962847,-0.954040077,-0.063963285,1.030089646,-0.638275415,-0.196980236,1.441527969,1,-0.373077249
0.160589118,0.450523641,0.297334477,-0.818062812,-0.125560856,-0.365218909,-0.795024189,-1.937747634,-1.129436438,1.014901727,-0.659162339,1.041482112,-1.482761496,1.157933396,0.405818936,1.253269236,1.161482125,1.149505001,-1.451074269,-1.531777149,-1.566144759,-0.661713089,-1.066229621,-1.144275112,-1.645690005,-1.222457246,-1.076447698,-1.00549795,-0.940185921,-1.092551396,-0.433073906,0.021756755,0.141865554,1.517294028,0.848845975,1.159963787,-0.411030994,1.252858595,1.15997541,-1.083565251,-2.393017699,0.087497326,-0.98441357,-0.848860257,1.007539564,-0.80505883,-0.069829981,1.46647806,-1,-0.478012618
-0.647982854,-0.051661814,0.271137608,-1.032570779,-0.150904814,-0.323724154,-0.59101715,-1.262219841,-0.95922286,1.516886304,-0.403347278,1.151494207,1.562806746,1.172672026,0.5207054,1.302285669,1.226363959,1.213431878,-1.233992132,0.349091745,-1.405612234,-0.558809943,-0.407120875,-0.799685142,-1.864389422,-0.353022784,-0.65945429,-0.885873967,-0.280846895,-0.42973531,-0.468536996,-0.407004572,-0.747048369,0.951404163,0.787259064,1.173015374,0.357260884,1.252858595,1.15997541,-0.89319179,-2.620944471,0.322188613,-1.016544208,-0.284379558,1.278490162,-0.995292987,0.077841543,1.329592788,1,-0.655236798
0.023985204,0.535535448,0.547038413,-0.781657769,-0.134398986,-0.374579758,-0.330911941,-1.937747634,-0.930222842,1.772276972,-0.158441163,1.085967877,-0.856041394,1.170693895,0.634724725,1.310681431,1.257578588,1.223345791,-1.389525329,0.194499781,-1.350751185,-0.475844281,-0.655327276,-0.705762999,-2.137763694,-0.760104471,-0.805029576,-0.94728521,-0.489541543,-0.639672241,-0.470370621,-0.647691964,0.188287894,1.127668853,0.910432885,1.211614747,-0.411030994,1.252858595,1.506337829,-0.852358062,-2.792649305,0.176288279,-1.049427908,-0.92412435,1.435816316,-1.054360137,0.195022658,1.268918703,-1,-0.651738952
-0.246686211,0.295524253,0.499739763,-0.976985397,0.257326449,-0.336625906,-0.223780458,-1.262219841,-0.758532743,2.014440451,-0.061512934,1.148488412,1.007906424,1.177647471,0.941221399,1.335498315,1.248214199,1.254427249,-1.402812084,-0.145602539,-1.173447666,-0.375513713,-0.410817906,-0.645667712,-1.536340296,-0.403663833,-0.70700876,-0.955318781,-0.295015792,-0.32612486,-0.376426595,-0.670321516,-0.204258183,0.699370019,0.997923303,1.2302202,-1.178785228,1.782588537,1.15997541,-0.733098746,-2.9977834,-0.04420549,-1.082813649,-0.95638039,1.891537741,-0.995038294,0.319316258,1.235576309,1,-0.679721718
-0.569535248,0.076768304,0.519289031,-0.980408179,0.580618588,-0.321361641,-0.130554937,-1.937747634,-0.835547337,1.787678355,-0.130734274,1.085366718,-1.689546909,1.174739796,1.079306914,1.348496032,1.22368842,1.262510214,-1.582964856,-0.341419027,-1.148539897,-0.271645849,-0.598648339,-0.489699424,-1.426990587,-0.79895339,-0.789805685,-1.023979962,-0.376817052,-0.520434439,-0.442827231,-1.003728909,-0.611379608,0.899267028,1.125326267,1.31102896,-1.178785228,1.570463456,1.15997541,-0.789314097,-3.149734581,-0.203002747,-1.115948369,-0.687580057,2.421027652,-1.078588507,0.411137281,1.266763923,-1,-0.426710882
-0.369883375,0.305829791,0.599857927,-0.665059912,1.266209521,0.106803439,-0.112435047,-1.937747634,-0.667416452,2.023521805,-0.005302982,1.166523182,1.260928695,1.184087044,1.442921238,1.348933779,1.236620195,1.293078113,-1.613446237,-0.434174205,-1.012773014,-0.146554212,0.036070644,-0.324300144,-1.426990587,0.113236586,-0.652587618,-1.079159455,-0.056464733,0.048239499,-0.209176578,0.923022522,-0.297265984,0.892692008,1.316959357,1.28187116,-1.947077106,1.570463456,1.15997541,-0.739030672,-3.291049179,-0.117552845,-1.147576966,-0.529883862,2.922898083,-0.783504739,0.504882173,1.296704032,-1,-0.370745352
0.76987156,1.120645151,0.692894768,-0.423436873,1.176086406,0.250909745,-0.093637264,-1.937747634,-0.640116174,2.30928194,0.114892447,1.183355634,1.462629953,1.18434652,1.488569942,1.337383994,1.221681765,1.266350739,-2.05718479,-0.841266377,-0.771334655,-0.014066411,-0.063882169,-0.513652246,-1.481665442,0.096814417,-1.044283247,-1.241174253,-0.621512533,0.061883626,-0.385399654,-0.421750377,0.84206758,0.883741289,1.292641779,1.131916761,-1.178785228,1.782588537,0.81361299,-0.643361111,-3.085915085,-0.063846818,-1.176946377,0.314149184,2.979185884,-0.81044532,0.637512539,1.433362485,1,-0.29146085
-0.104647128,0.347252572,0.453197622,-0.951930143,1.364631631,1.73851676,-0.182758786,-1.937747634,-0.766445748,2.109635713,0.00833455,1.030060091,-1.252652687,1.154871465,1.147629134,1.354635713,1.239072772,1.224573866,-2.623435045,-1.351419858,-0.194973856,0.16794353,-1.578361452,-0.946023484,-1.645690005,-1.594090199,-1.477608074,-1.25796639,-1.424263182,-1.027669095,-0.549411567,0.384115336,-0.237333381,1.513165941,1.340483971,1.140802948,-1.178785228,1.570463456,0.52586575,-0.187844323,-2.546488392,-0.378879081,-1.203303541,-0.999388444,2.94789546,-0.716279277,0.720763599,1.541668562,-1,0.057157766
0.019455897,0.404426172,0.396677023,-0.849815137,1.344361072,1.915497616,-0.093443871,-1.262219841,-0.560386092,2.512002289,0.091851953,1.094384103,-1.649181173,1.154962501,1.305852922,1.393606415,1.321791538,1.279714426,-2.493889179,-1.810042684,0.214814017,0.414589509,-1.836781232,-1.009155589,-1.481665442,-2.260309367,-1.20960483,-1.032861136,-1.162591841,-1.02491817,-0.596500619,0.227318711,-0.162422424,1.510184743,1.343127186,1.264654174,-1.178785228,1.570463456,0.281508966,0.191178201,-1.766978833,-0.397726034,-1.225895395,-1.646301245,3.187730442,-0.976694963,0.876188899,1.617085882,-1,-0.078092266
-0.237446424,0.407554121,0.346539364,-0.722521032,1.351554148,1.945435216,0.167451195,-1.262219841,-0.471995529,2.877558868,0.266208871,1.175540567,-0.265140529,1.16737052,1.732665259,1.448268661,1.379315639,1.361850304,-2.117952157,0.060520079,0.568177444,0.659627627,-1.33116575,-0.827181379,-1.044266606,-1.693997754,-0.905971497,-0.850002765,-0.787199143,-0.652298583,-0.499942702,-0.45817423,-0.140679344,1.107470076,1.453084932,1.30019892,-1.178785228,1.782588537,-0.303881584,0.536885369,-1.186525322,-0.292486831,-1.2442199,-2.845150731,3.16518036,-0.297344158,0.982526388,1.729247882,-1,0.38362336
-0.058448192,0.740771661,0.640907403,-0.525146936,1.484494729,2.065485296,0.257020574,-0.586683941,-0.20341412,2.900280202,0.343537701,1.220627491,-1.403725672,1.167835491,1.666272171,1.478753807,1.426806467,1.409700566,-1.922754088,-0.660909086,0.947407997,0.879583103,-1.523810302,-0.829582649,-0.388168353,-1.909077522,-0.980268146,-0.751089085,-1.036147333,-0.638386925,-0.475949523,1.337108228,0.15410923,1.092556961,1.487446727,1.446821,-0.411030994,1.570463456,-0.471353523,0.917839218,-0.604552298,-0.260828624,-1.257775013,-1.678557285,3.185108339,-0.133470748,1.131247295,1.860916317,-1,0.289181528
-1.002537044,0.114588061,0.797818429,-0.556030593,1.421706225,2.159811988,0.565838382,0.088843852,-0.047384154,3.594426963,0.600159733,1.310801339,-0.85379003,1.183760183,2.038933708,1.500843191,1.422347234,1.478684878,-1.52278367,-0.903103162,1.277498116,1.092142415,-0.903906039,-0.50775638,0.103905336,-1.179050633,-0.738896329,-0.559813323,-0.787954079,-0.229871537,-0.469902461,0.484245839,-0.397048107,0.651061783,1.643396414,1.498471959,-1.178785228,2.153224668,-0.615988379,1.244371089,0.029084127,0.195127443,-1.265556651,-0.821980224,3.270064462,0.138609345,1.227673944,2.078662565,-1,0.531698826
-0.980252851,0.076266682,1.678791542,0.065242072,1.370248774,2.105607391,0.647604869,0.088843852,0.28501122,4.304503272,0.842321068,1.372119556,0.630619031,1.189689645,2.411944483,1.51350418,1.417219116,1.499539822,-1.405156806,-3.381727651,1.52646921,1.277046506,-0.548352764,-0.462175554,0.431954463,-0.739052264,-0.662850708,-0.412303732,-0.805157294,0.013884915,-0.404087024,-0.205660716,-0.419683555,0.406453922,1.641546164,1.402945453,-1.178785228,1.782588537,-1.014876088,1.471439724,0.615615686,0.172877136,-1.267062775,-1.001180446,3.504830045,0.820322837,1.296874931,2.276448741,1,0.448916479
-1.019386068,0.174112131,1.54317868,1.030387527,1.383893039,2.217835155,0.242428576,-0.586683941,-0.049411554,3.253422348,0.474299316,1.272928323,-0.3140397,1.181573286,2.219773942,1.515468429,1.437285663,1.485059703,-1.490934536,-1.902797862,1.779917307,1.46227217,-1.177885265,-0.816329153,0.486629317,-1.610512368,-0.707239495,-0.234973439,-1.083198215,-0.33059148,-0.434595425,-0.433248636,-0.368521109,0.740554723,1.623043658,1.490141159,-1.178785228,1.959165185,-0.889272134,1.673952941,1.252291134,-0.098316492,-1.261791342,-0.94025237,3.438578253,0.574728128,1.356689768,2.499071598,-1,0.415103971
0.241029619,1.673488554,1.882323246,2.33750337,1.48894605,2.328230421,0.278035249,0.088843852,0.043721897,3.057204064,0.475967235,1.327032632,0.125966736,1.188412593,2.407869991,1.535975189,1.607851312,1.525854116,-1.127111908,-0.887643966,2.113063157,1.66904318,-0.868558171,-0.499417795,0.65065388,-1.100774041,-0.557390998,0.056665991,-1.118173034,-0.113849933,-0.412747977,1.495017782,0.527445401,0.472079466,1.624629587,1.238551,-1.178785228,2.444605275,-1.377224465,2.069874559,1.908720237,0.041143168,-1.249491333,-0.427739735,3.617230841,0.683037774,1.359196628,2.607717904,1,0.490890627
0.306432819,1.383760148,1.432157736,2.516509627,1.401776658,2.274609006,0.082109994,0.088843852,-0.214331364,3.169518527,0.276434996,1.189968382,0.172550133,1.150323923,1.993254096,1.546941311,1.669388722,1.536806311,-0.885996375,-2.789125122,2.239343059,1.852660982,-2.067912139,-1.175136074,0.978703007,-2.942299605,-0.506532403,0.407573667,-1.405547179,-0.786704281,-0.481138292,0.467980034,0.383802899,1.152216546,1.570443679,1.3510168,-1.947077106,2.108352055,-1.262277816,2.28542422,2.569707874,-0.330609076,-1.229911725,-1.264604772,3.268840814,0.409136894,1.327948331,2.630740033,1,0.630804453
4.204354839,3.68903562,1.079859679,2.865703397,1.447497158,2.206612418,0.149990876,0.764371645,0.136945456,3.372131192,0.52097676,1.277136436,0.872611465,1.171523974,1.968877637,1.657040279,1.75790449,1.680513396,0.400669576,-1.335960661,2.420839326,2.02470218,-1.389733098,-0.782088729,1.580126405,-2.067584005,0.010350774,0.904562269,-0.969590536,-0.512030448,-0.406895982,6.174763983,2.052637078,0.613923246,1.387004556,1.622878572,-1.178785228,2.108352055,-1.954241419,2.611473259,2.978456551,-0.223204811,-1.203303541,-1.300444817,3.14525238,1.080928188,1.291802912,2.715116704,1,0.81036053
-1.068121416,-0.499909659,0.3664368,0.375304187,1.075125292,0.534484528,0.64589487,1.439907544,1.323589075,2.425975554,1.09664094,1.394362439,-1.926783415,1.225482987,1.357283078,1.695281403,1.845528411,1.815121562,1.760803469,-0.032235099,2.45367068,2.075510609,-0.314056773,0.149648882,2.236224658,-0.68117678,0.505466416,1.351499643,-0.520138316,-0.103183553,-0.143400155,-0.113971427,-0.512652975,-0.067421273,1.448591466,2.163269797,-1.178785228,1.660208683,-1.884968935,2.755908776,3.160797969,0.061578872,-1.169164738,0.244261097,2.775710725,0.592559363,1.186048414,2.778739436,-1,0.942112716
2.726894738,1.59177148,0.376494221,1.227931195,1.052375634,0.456363988,1.885929674,2.115435337,1.316921181,2.292157612,2.311941284,1.73281495,1.096790537,1.24469712,1.338861495,1.683417338,1.859129071,1.90819847,2.926325474,2.817410102,2.368927414,1.989329224,2.806582831,1.397855731,2.618948639,3.621937818,1.498281933,1.735922292,0.940762115,1.877709836,2.575787834,2.144294416,1.942069773,-1.578554044,1.448591466,1.795048438,-0.411030994,2.108352055,-1.884968935,2.750390705,3.115212614,1.03125458,-1.128248379,2.272807611,2.246220815,2.00017291,1.08186799,2.746757956,-1,1.74311937
-0.447425119,-0.258021382,-0.105190726,0.109085748,0.857185684,-0.052028621,1.046653664,2.115435337,0.539236995,1.48504772,1.294745462,1.480328174,0.28133471,1.185371373,0.668000202,1.586136499,1.734270557,1.733521571,2.226426091,-0.09922495,2.110575934,1.778377773,1.178266922,0.778682876,2.290899513,1.378611705,1.371534617,1.739115463,0.697098478,1.094370631,1.793220051,-0.45634642,-0.273488688,-1.301840422,1.275725203,1.714795065,-0.411030994,1.959165185,-1.262277816,2.375644686,3.051393118,0.30443198,-1.081307525,1.738790949,1.720576654,0.896061555,0.890647066,2.237095643,1,0.904802362
-0.386913571,-0.114408891,-0.036782109,0.400361058,0.911265082,0.018996474,1.059796233,1.439907544,0.562709787,1.422673017,1.206720899,1.411796049,-0.793106113,1.180001512,0.53748813,1.55273304,1.700603351,1.694234341,2.447220703,0.663428739,1.874644998,1.633670223,0.933704358,0.731481862,2.400249221,1.001769958,1.392351523,1.817110939,0.651245584,0.731609014,1.822870159,-0.159093169,-0.055626095,-0.908945545,1.130348376,1.824483931,-0.411030994,1.660208683,-0.570314214,2.15312846,2.916156567,0.109101229,-1.028593197,1.629478814,1.68928623,0.906392887,0.735863057,2.032845126,-1,0.968929533
1.470827187,0.836512704,0.10351471,0.664929424,0.947373311,0.04208349,1.419280926,2.115435337,1.087544372,1.648973609,1.6983198,1.526016257,0.371654292,1.187917027,0.594421555,1.521406073,1.728027631,1.695049336,2.964622592,1.817715402,1.700468275,1.460342736,1.9671707,1.026238356,2.400249221,2.415812727,1.666376949,1.922085781,1.055710608,1.718318985,2.046689461,1.296729969,1.748147597,-1.428674919,1.003474054,1.669253359,0.357260884,1.820468016,-1.123732849,1.994345958,2.707983449,0.438471195,-0.970105396,2.149159458,1.495775061,1.010351072,0.603407588,1.886660274,1,1.20445114
