QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
0.372356345,1.269383208,0.494625109,1.391158265,1.108536059,0.607927158,1.900389961,2.195165973,1.820050884,2.653205197,2.773600155,1.090666196,1.686984654,1.117401916,0.418936222,0.401174427,0.526686109,0.534119214,1.283952573,1.368404153,0.632636641,0.83226527,1.922234815,1.520105889,1.025392015,1.646180052,1.919519612,1.834926964,1.612916491,2.634932272,0.779170392,1.842122493,2.267565824,-1.794048781,1.115228654,0.514751848,-0.513622139,0.778874509,-0.867281395,0.783731324,0.250583597,0.617115256,-0.892877698,1.888126171,0.005460647,2.001587253,0.181922932,-0.057278186,2.112828197,1
-0.164313546,-0.028214298,0.228638314,0.543431452,0.865998437,0.245730168,1.328519258,1.539421574,0.951429249,2.189602414,2.011067884,0.984446383,1.235094975,1.096344128,0.204529687,0.346295051,0.449743783,0.444590825,1.03585451,1.121626596,0.512170283,0.692559731,1.280134184,1.246416729,0.811650953,1.086172179,1.778402676,1.649839409,1.551296572,2.382005798,0.278273665,0.240898131,-0.166612578,-1.681962423,1.035001179,0.476984069,-0.513622139,0.778874509,-0.787163241,0.622965651,0.108154459,0.388657104,-0.894313829,1.49514116,-0.139479972,0.890956195,0.039886913,-0.198279271,0.827603869,1
-0.11968096,0.044968718,0.354714212,0.886182303,0.690359725,0.349131174,1.413946638,0.883669305,1.006759396,2.074435167,1.913902999,0.949256997,0.533231188,1.094422916,0.26448434,0.310342742,0.400003288,0.403232038,0.988833431,0.958434986,0.431040237,0.581321869,1.240734872,1.36757801,0.750582078,1.055374571,1.610803773,1.452003423,1.4531795,2.273977288,0.170382951,0.30773969,0.035199166,-1.412324423,1.041724152,0.486022512,-0.513622139,0.778874509,-0.787163241,0.518959667,-0.000477935,0.26379156,-0.894645244,1.373293853,-0.17889969,0.891427812,-0.102307334,-0.267693163,1.57323725,1
0.09045581,0.487877356,0.278224872,1.251018926,0.47919257,0.427595952,2.022253539,0.883669305,1.832093719,2.685178378,2.570155864,0.970109967,0.307942219,1.094852626,0.311770354,0.272644922,0.338086736,0.363303,0.927118264,1.173370277,0.366655769,0.472716856,1.443803561,1.845477113,0.720047641,1.236713145,1.532176327,1.250005111,1.531067196,2.441280708,0.274577684,0.720177486,1.40780401,-1.467838978,1.080493295,0.428563839,0.253264553,0.778874509,-0.787163241,0.425963567,-0.086176823,0.269465303,-0.893871943,1.288769144,-0.19490857,0.772184234,-0.211590153,-0.331838448,1.673024617,1
0.20033908,0.542580907,0.166433898,1.143043857,0.238654366,0.336874492,1.700340658,0.227924905,1.604786778,2.158230086,2.267906949,0.916674232,-0.302611282,1.089888171,0.228559469,0.227886902,0.276170183,0.298834242,0.721401042,1.065902632,0.346891072,0.369048435,1.241893675,2.212401457,0.506306579,1.078486904,1.378662298,0.99146505,1.528960278,2.303606331,0.248865517,0.756450543,1.58152291,-1.362716746,0.974942623,0.319456921,0.253264553,0.526856096,-0.693381527,0.335158754,-0.127215728,0.259291447,-0.891772982,1.067028998,-0.322807478,0.249465027,-0.34233924,-0.374777592,1.203654409,1
0.033676128,0.040133002,0.020026783,0.804888516,-0.063453686,0.122116587,0.965890404,-0.427819495,0.866329184,1.460502242,1.505197342,0.86845174,0.892103385,1.08247819,0.300312341,0.183636904,0.215808021,0.236601094,0.495576121,0.775341961,0.354842589,0.290392077,0.864649125,1.91653358,0.38416883,0.759491502,1.215752187,0.690459851,1.556961509,2.005425883,-0.079666155,0.167207892,0.572077289,-1.559516475,0.946257939,0.297183615,0.253264553,0.526856096,-0.693381527,0.262792823,-0.110317355,0.165213878,-0.888569305,0.730027886,-0.389080802,-0.157936767,-0.425936378,-0.379585195,0.655747848,1
0.610183699,0.588557565,-0.101446115,0.848414804,-0.210455829,0.093286255,0.825005353,-1.083571764,0.375430348,0.987558417,1.169866988,0.837823941,-1.534880047,1.080004885,0.252831912,0.154158616,0.167880982,0.191329989,0.325124708,0.520603838,0.383085394,0.240697056,0.670619101,2.281824041,0.262031081,0.604825352,0.845286706,0.33105659,1.251642451,1.77254374,-0.091872019,0.295764722,2.604566712,-1.099393368,0.975839019,0.180975063,1.019614586,0.148260867,-0.787163241,0.227625332,-0.042723866,-0.079156674,-0.883929497,0.43583799,-0.352243162,-0.343951017,-0.483900575,-0.385117232,0.366549275,1
-0.035610269,-0.312705107,-0.314092158,0.14543598,-0.456106831,-0.49316525,0.554588558,-1.083571764,0.149605159,0.918122778,0.892328339,0.785039862,-1.007983779,1.071229826,0.149969503,0.128523056,0.129539351,0.148112525,0.145702168,0.182279769,0.417682391,0.213710356,0.161873553,0.712170829,0.109358894,0.179479312,0.584411348,0.001427556,1.123524061,0.85249551,-0.247445455,-0.268859705,-0.037859214,-0.84926214,0.775270332,0.172259422,1.019614586,0.148260867,-0.867281395,0.211591521,0.058666368,-0.205951867,-0.877743087,0.058221109,-0.437107444,-0.516246575,-0.538225529,-0.398618037,-0.252501983,1
0.270944076,-0.05008677,-0.338906478,0.192104216,-0.28523816,-0.49306791,0.404856231,-1.083571764,0.459749975,0.916787548,0.879069527,0.808499453,1.619843487,1.071508459,0.084253336,0.115679224,0.118917683,0.135933648,0.103476002,0.178299486,0.44659221,0.211406613,0.229995736,0.525647603,0.109358894,0.20569966,0.089133352,-0.345520101,0.563772455,1.062523527,-0.202933976,-0.12120089,1.93363184,-0.969543074,0.568875069,0.090267832,1.019614586,0.148260867,-0.867281395,0.202398803,0.180576055,-0.260936051,-0.869899602,0.016507616,-0.433492536,-0.605402158,-0.564860579,-0.380243771,-0.402183033,1
0.237819265,-0.173651607,-0.412283081,-0.098367367,-0.255626365,-0.543442659,0.048815726,-1.083571764,0.030284524,0.480790634,0.428899112,0.777871654,2.166315542,1.068611093,0.024226806,0.103473676,0.10751882,0.113109628,0.007268399,-0.124202035,0.503218244,0.216014098,-0.083560984,-1.190836133,0.139893331,-0.036782053,-0.661161323,-0.585894432,-0.607908124,0.115375631,-0.298459123,0.003145962,1.413239508,-0.161956948,0.518900972,0.088008222,1.019614586,0.148260867,-0.867281395,0.210308816,0.32421222,-0.245218055,-0.860509514,-0.239261957,-0.460518281,-0.498259446,-0.606738262,-0.364964812,-0.28206861,1
-0.161716305,-0.533873103,-0.46062889,-0.395447429,-0.294574221,-0.523546633,0.05014152,-1.083571764,-0.255792604,0.265457072,0.397076021,0.710099503,0.209287391,1.067225799,-0.00107371,0.104424588,0.110368536,0.10943127,0.003246859,-0.235649963,0.541273186,0.235266805,-0.273156654,-1.271148441,0.262031081,-0.207327337,-1.131857838,-0.522230714,-1.586375463,-0.738493781,-0.289584205,-0.156979276,-1.873425067,1.27903275,0.770564251,0.102211489,0.253264553,0.526856096,-0.867281395,0.233557842,0.485953784,-0.260147631,-0.849683295,-0.065821646,-0.494945981,-0.681875811,-0.608953454,-0.364767239,-0.398487205,-1
-0.078924256,-0.431527053,-0.427372429,-0.335581943,-0.318036784,-0.504742085,0.048363264,-1.739316163,-0.232724739,0.376824479,0.402140994,0.700976329,-2.215804286,1.067202134,-0.088940605,0.110377561,0.127466831,0.120791289,0.080274811,-0.303314777,0.557404409,0.256987808,-0.295621988,-1.020980217,0.38416883,-0.24123296,-0.87365056,-0.160594647,-1.499718835,-0.774460286,-0.184727846,-0.255491209,-1.12065575,1.396340399,0.773701639,0.128358413,0.253264553,0.320246406,-0.787163241,0.258837816,0.621140762,-0.243648416,-0.837531417,-0.274389109,-0.456731234,-0.457694382,-0.575250886,-0.364503809,-0.475175644,-1
-0.095386768,-0.429271417,-0.414210378,-0.339221621,-0.270014017,-0.52841895,-0.036523644,-1.739316163,-0.269932191,0.251520615,0.247378744,0.731604128,-1.226420493,1.068014021,-0.099557976,0.1194959,0.145342321,0.1385072,0.201385026,-0.23166968,0.58067971,0.270152052,-0.141439346,-0.446693319,0.567375454,-0.109735652,-0.405973553,0.235866912,-1.049310314,-0.268607339,-0.179001357,-0.280033188,-1.101395591,0.017169054,0.486182505,0.137719658,0.253264553,0.320246406,-0.787163241,0.289408948,0.733394236,-0.256259533,-0.824164352,-0.07350571,-0.352243162,-0.484715869,-0.542497685,-0.364635524,-0.426205918,1
-0.103058618,-0.389912946,-0.389140106,-0.316163984,-0.158140432,-0.48321831,-0.019507222,-1.083571764,-0.274557273,0.039831117,0.17667561,0.753108753,-1.664159017,1.068139459,-0.081182735,0.128054113,0.16062716,0.148164516,0.298366002,0.038989575,0.589386006,0.268177415,-0.129635003,0.041630168,0.781116516,-0.091765672,-0.116687997,0.566123433,-0.867204387,-0.183438563,-0.202135462,-0.423780113,-0.824675888,-0.170339159,0.546241061,0.123193589,0.253264553,0.320246406,-0.787163241,0.318857713,0.837198523,-0.193430751,-0.80969257,0.068100621,-0.353448132,-0.574981842,-0.511326766,-0.360354781,-0.621160866,-1
-0.13126865,-0.393030902,-0.330539157,-0.300862608,0.261272278,-0.494489915,-0.088108869,-0.427819495,-0.276461613,-0.010093482,0.008312025,0.78112993,1.851750085,1.068413206,-0.153775648,0.132079209,0.17694826,0.160057442,0.418238819,-0.104300619,0.583084473,0.254025853,-0.082989308,-0.2127988,0.811650953,-0.058368633,0.252112824,0.897948669,-0.533786172,-0.027166816,-0.206493069,-0.162233252,-0.796866143,-0.358702552,0.468030478,0.175810239,1.019614586,0.320246406,-1.305136419,0.343656673,0.913241199,-0.250996201,-0.794337015,0.082371026,-0.296986703,-0.508541501,-0.461115741,-0.35113472,-0.644259794,1
-0.151367299,-0.375845198,-0.274919788,-0.255632757,0.226576246,-0.507231042,0.118569403,-0.427819495,-0.002071267,0.265909567,0.41920643,0.800027934,-0.325374383,1.069402643,-0.206411887,0.136951007,0.174616674,0.172704236,0.553269748,0.078792407,0.515610674,0.223583539,0.157949073,0.707760948,0.781116516,0.103474207,0.675061339,1.187151896,-0.04775294,0.592810944,-0.033580462,-0.398144991,-0.722873536,-1.088012614,0.43060593,0.181620666,1.019614586,-0.19571021,-1.257935026,0.323133396,0.926518491,-0.307740829,-0.778208158,0.13396403,-0.258771955,-0.547906627,-0.373246447,-0.340202361,-0.638716051,-1
-0.152685898,-0.371421342,-0.213849864,-0.179332513,0.480441187,-0.244987117,0.250830589,0.227924905,0.318341519,0.280483967,0.578773724,0.815016006,-0.528026414,1.069472843,-0.174475868,0.136677457,0.176171065,0.172808218,0.636484684,0.190240335,0.468954754,0.174382177,0.225885847,0.782870503,0.720047641,0.173828374,0.945600973,1.381813846,0.25216232,0.637431172,0.232758339,-0.403113739,-0.700716332,-1.323504743,0.548033854,0.20776759,0.253264553,-0.19571021,-0.787163241,0.295394904,0.877030401,-0.398423513,-0.761306001,0.195436546,-0.186301645,-0.166421899,-0.256210455,-0.347380838,-0.758830474,-1
-0.092589739,-0.309933376,-0.204076054,-0.049506157,0.720665196,-0.24447903,0.268291575,0.883669305,0.26928724,0.035250538,0.334836371,0.842385528,-1.791527489,1.07003625,-0.073202836,0.127546091,0.172803219,0.171690413,0.717070153,0.23402345,0.420368002,0.112839336,0.394684861,1.011269661,0.720047641,0.315101803,1.315567056,1.520838675,0.806643664,0.969323559,0.130274709,-0.211456838,-0.448012849,-1.488457123,0.715435875,0.183557475,1.019614586,-0.040752943,-1.305136419,0.259746399,0.803401779,-0.354005594,-0.743630542,0.688314394,-0.186301645,-0.382082376,-0.128836899,-0.356403326,-1.024006162,-1
0.072954402,-0.12115441,-0.24923984,0.082428595,0.755997777,-0.150187841,0.045304347,1.539421574,0.627128661,-0.055485719,0.227036258,0.86714843,1.984064045,1.070352864,-0.080890344,0.11644777,0.158554639,0.159589523,0.744911581,0.194220619,0.291599067,0.038625911,0.581267642,0.855564629,0.567375454,0.423995363,1.298471922,1.520195501,0.774464208,1.128186375,0.109536148,-0.024522038,0.467038174,-1.570933313,0.624227545,0.140624872,1.019614586,-0.040752943,-1.305136419,0.162100493,0.683906145,-0.47218577,-0.725181781,0.64001456,-0.128463108,-0.165361258,-0.028203878,-0.368323549,-0.914979224,1
0.092973136,-0.118072614,-0.290220154,0.023713295,0.739655591,-0.059894866,-0.166899382,0.883669305,0.222921335,-0.480116493,-0.21467796,0.813712695,-1.14405587,1.066762006,-0.201932922,0.101767244,0.143528865,0.136258592,0.713821986,-0.016734389,0.150929187,-0.041346872,0.302026949,0.756055371,0.353634393,0.18411308,1.148948452,1.528891416,0.476721151,0.378946799,0.223609645,-0.05101468,0.426677712,-0.911120185,0.704006821,0.19291872,1.019614586,-0.19571021,-1.257935026,0.036128189,0.520957555,-0.639712388,-0.70595972,0.393026774,-0.1592759,-0.14735622,0.079549403,-0.387158817,-0.383703891,-1
0.054653843,-0.083748695,-0.320098102,-0.060236498,0.750317796,-0.055102195,-0.161483373,0.883669305,0.324595809,-0.524668648,-0.206697895,0.861935187,-0.950262428,1.069150791,-0.1276363,0.098380432,0.149746427,0.142848443,0.821166161,0.516623555,0.023230986,-0.119180464,0.69602007,1.205010857,0.262031081,0.538031274,1.613111176,1.62648123,1.259586421,1.317884035,0.253223125,0.011218685,0.584958287,-1.364741034,0.914211769,0.145789696,1.019614586,-0.040752943,-1.305136419,-0.046339043,0.353180858,-0.614014941,-0.685964357,1.085690298,-0.21332739,-0.159658071,0.146216142,-0.361935363,-0.279296738,-1
-0.098383584,-0.327970347,-0.24380526,-0.242025769,0.70185026,-0.049954225,-0.224252656,0.883669305,0.280380603,-0.458943834,-0.255948379,0.845643805,1.951117597,1.068169821,-0.146035998,0.082136762,0.14171541,0.124144704,0.802295859,0.377313644,-0.110189499,-0.213798468,0.675177061,1.016594176,0.170427769,0.54475589,1.691285464,1.510417173,1.541824345,1.137967381,-0.005564011,-0.05321199,-0.220835447,-1.59418195,0.604282726,0.130295223,1.019614586,-0.040752943,-1.34488496,-0.138800683,0.226443065,-0.551942178,-0.665085221,1.164726389,-0.201105556,-0.271992553,0.150435556,-0.325120975,-0.483491258,1
-0.274116901,-0.526623219,-0.253995388,-0.19776152,0.611305166,-0.06288799,-0.147446884,0.883669305,-0.092684746,-0.482210207,-0.255438238,0.81436435,-0.902222678,1.067138066,-0.25525351,0.07337013,0.114772642,0.107117673,0.779094669,0.30964883,-0.25365031,-0.308581024,0.596177578,1.081641803,0.048290019,0.471802291,1.53637497,1.292125132,1.491347349,0.841632088,-0.045740697,-0.367467633,-1.000904931,-1.287590777,0.163255714,0.141270475,1.019614586,-0.19571021,-0.867281395,-0.243501465,0.112982565,-0.552608195,-0.64321184,0.818943489,-0.182514598,-0.086897658,0.162513628,-0.29146775,-0.423434046,-1
-0.191364809,-0.309073258,-0.105593136,0.153637385,0.646764241,-0.15246882,-0.075612557,0.883669305,0.187064364,-0.412075427,-0.100299456,0.829352422,-0.760146898,1.067257322,-0.299522994,0.068615567,0.099228738,0.098487178,0.781878811,0.747479979,-0.397444628,-0.402540816,0.723244222,1.262246803,0.048290019,0.57351916,1.500459928,1.052273706,1.694427492,0.936049073,0.074584028,-0.005527531,-0.417419298,-1.346547704,-0.026780315,0.142561681,1.786501279,-0.608361981,-0.491533466,-0.349484952,-0.010134148,-0.572934306,-0.620233744,0.654284965,-0.139479972,0.107462429,0.217524237,-0.254587504,-0.423434046,-1
-0.173543741,-0.270747452,0.004487357,0.411354744,0.614198202,-0.119977875,-0.060984821,0.883669305,0.221991644,-0.344112249,-0.031619881,0.864541808,1.735730798,1.067985797,-0.284311248,0.049441002,0.080057922,0.082305,0.731300216,0.946494137,-0.461284952,-0.499627115,0.89692566,1.284177275,0.078824456,0.755874902,1.408801894,0.712803594,1.903267531,1.252524038,-0.062395428,0.057248731,-0.30315116,-1.734464001,-0.061067476,0.118674367,1.786501279,-0.040752943,-0.580346613,-0.428691976,-0.116352488,-0.457796208,-0.596040459,0.854070641,-0.165300748,-0.009797172,0.241100212,-0.249648185,-0.490882915,1
0.159902037,0.270603802,0.012965087,0.728946549,0.57802913,-0.123850363,-0.150524983,0.883669305,-0.04737441,-0.468544504,-0.041667232,0.832610699,1.292173795,1.067501905,-0.24892003,0.028247377,0.029022103,0.046314276,0.561467502,0.707677147,-0.499445211,-0.592270482,0.847962358,0.983810792,0.078824456,0.74253869,1.022767217,0.25542357,1.679177563,1.173030938,-0.18406622,0.331022258,1.439567702,-1.341831582,-0.019609144,0.018928694,1.786501279,-0.19571021,-0.491533466,-0.499988986,-0.192395164,-0.485736511,-0.570411044,0.8474843,-0.170292764,0.253932458,0.223747872,-0.246223591,-0.470555858,1
-0.200195428,-0.375464148,-0.101162538,0.456066809,0.46216487,-0.224663769,-0.293231167,0.227924905,-0.434942591,-0.640395949,-0.326398872,0.766141859,1.710150064,1.059427658,-0.369314684,0.009372414,-0.027454084,-0.000516558,0.309657248,0.194220619,-0.544064981,-0.664509271,0.242603516,0.109416981,-0.104382168,0.251924326,0.531405796,-0.212377957,1.264141517,0.338813271,-0.275096871,-0.102990873,-0.832942374,-0.310873795,-0.096699232,0.048626435,1.786501279,-0.324557462,-0.389056759,-0.578768441,-0.227398935,-0.690009254,-0.543345497,0.038462086,-0.255157046,-0.068586169,0.190414503,-0.240625696,-0.344897693,1
0.159981952,0.17629188,-0.074509309,0.842033455,0.447842504,-0.20388297,-0.2195396,0.227924905,-0.42893466,-0.66672964,-0.238022991,0.777871654,0.028851378,1.06009122,-0.431774683,0.001178935,-0.047920224,-0.012266509,0.198600883,0.365372795,-0.526810365,-0.704660215,0.309180628,0.255864283,-0.287588792,0.332054615,0.196559417,-0.63625544,1.10057053,0.593887752,-0.26261723,0.432581212,2.605595305,-0.510285973,-0.120229636,0.007307839,1.786501279,-0.797375791,-0.269811135,-0.592290288,-0.239469201,-0.63582789,-0.514622876,-0.110828309,-0.210917451,0.18099295,0.17200731,-0.227651752,-0.328266465,-1
0.322569234,0.196593727,-0.170251743,0.662543938,0.253176673,-0.351368943,-0.222091894,-0.427819495,-0.541972233,-0.668598962,-0.183284845,0.7465922,2.278551536,1.059358469,-0.481782222,-0.014791185,-0.062945999,-0.041602393,-0.017170189,0.365372795,-0.500972324,-0.73131781,0.182639308,-0.136572617,-0.531864291,0.238531605,-0.482806865,-1.082738119,0.299378045,0.507451484,-0.31728125,0.184450615,2.972755659,-0.40751639,-0.585011151,-0.113742736,1.786501279,-0.433538398,-0.128828028,-0.604155308,-0.198430297,-0.651081474,-0.484022238,-0.092167009,-0.242763074,-0.008308692,0.094159124,-0.214282663,-0.618388995,1
0.004347284,-0.228700834,-0.301593694,0.280373272,0.099874321,-0.66963137,-0.434759369,-0.427819495,-0.647581262,-0.82977228,-0.449629541,0.678168393,1.137647678,1.050074164,-0.660969778,-0.023206109,-0.082116814,-0.079750741,-0.296667197,-0.370979591,-0.451367497,-0.730165938,-0.623377912,-0.967369774,-0.898277539,-0.414377675,-1.328232241,-1.368338528,-1.004118417,-0.847711266,-0.363024722,-0.158193676,0.906898316,0.79146088,-1.044862486,-0.120521568,1.019614586,-0.433538398,-0.128828028,-0.60736207,-0.112731408,-0.821524165,-0.451764526,-0.863866624,-0.252747107,-0.224526354,0.031448085,-0.213953375,-0.101896975,1
0.002908812,-0.259520911,-0.305075739,0.236424426,0.08879183,-0.687303316,-0.496475915,-0.427819495,-0.904980007,-0.951025947,-0.666446818,0.630597557,-2.025809627,1.048409132,-0.632198265,-0.003458392,-0.076417382,-0.068741661,-0.352040705,-0.693382527,-0.404711577,-0.69248329,-0.936100294,-1.201041533,-0.898277539,-0.714385928,-1.567106341,-1.318714816,-1.520331017,-1.470958709,-0.353967287,-0.167730659,0.553732483,1.573304996,-0.783114748,-0.060480483,1.019614586,-0.433538398,0.040724343,-0.59239718,-0.040309813,-0.86859175,-0.417628795,-1.116343027,-0.234156149,-0.422342979,-0.001779799,-0.250833622,-0.097277189,-1
0.055333121,-0.242804298,-0.34021394,0.207579305,0.125997336,-0.67121633,-0.448982033,-0.427819495,-0.895758615,-0.935872948,-0.593401893,0.672303496,-1.268428355,1.050740022,-0.551149939,0.021747303,-0.041702663,-0.03141217,-0.276250149,-0.446604971,-0.394495721,-0.646902095,-0.696305266,-1.044823022,-0.745605352,-0.538698292,-1.321790931,-1.109223272,-1.285807356,-1.155414733,-0.319152055,-0.095094064,0.749249995,1.350636964,-0.439570841,-0.021098696,1.019614586,-0.433538398,0.040724343,-0.568293019,-0.008927121,-0.771173298,-0.381835991,-0.934120928,-0.14206205,-0.45477513,-0.022243956,-0.2819184,-0.144399002,-1
0.032357529,-0.27411157,-0.381063136,0.129654137,0.120211264,-0.655917773,-0.465752478,0.227924905,-0.878448725,-0.882526823,-0.663573023,0.717919367,-0.556600358,1.052622618,-0.579871646,0.035854677,-0.006987943,-0.007288377,-0.253977006,-0.526210634,-0.386228249,-0.610700424,-0.51593367,-0.915267676,-0.623467603,-0.386122989,-1.109283197,-0.933689196,-1.07591089,-0.834144608,-0.242266518,-0.101142176,0.534500633,0.989537967,-0.814264522,-0.062740094,1.019614586,-0.324557462,0.435725471,-0.552686776,0.011592331,-0.690315262,-0.344054697,-0.454415762,-0.149464006,-0.606220026,-0.060535137,-0.296933929,-0.122224031,1
-0.081161879,-0.411807017,-0.38362498,0.045280955,0.028699104,-0.645009376,-0.443861648,-0.427819495,-0.836848165,-0.918824664,-0.661581043,0.701627984,0.580866157,1.051464419,-0.634391451,0.054338853,0.014255393,0.003577728,-0.288469443,-0.72124451,-0.437184659,-0.576802496,-0.726959475,-1.401835517,-0.501329853,-0.589048142,-1.156295973,-0.790543874,-1.328892336,-1.32059258,-0.270784892,-0.15778811,-0.509077274,1.285192214,-1.340449188,-0.044017605,1.019614586,-0.433538398,1.00027897,-0.577004722,0.056252315,-0.680159406,-0.304174443,-0.501617872,-0.143267019,-0.558041426,-0.09117863,-0.281852543,-0.086189704,1
0.094012033,-0.236727219,-0.384132681,0.095189124,0.007452222,-0.659009541,-0.431896783,-1.083571764,-0.815932798,-0.971970504,-0.695376679,0.679471704,-1.958307411,1.051146503,-0.679895804,0.08814184,0.057260196,0.036098058,-0.210049419,-0.800850173,-0.374239539,-0.537967976,-0.910498467,-1.336355586,-0.440260979,-0.690765011,-0.991855299,-0.549244001,-1.286175324,-1.491911596,-0.283652383,-0.146785948,0.892318724,1.551398668,-1.221676669,0.045398419,1.019614586,-0.121921035,1.282866256,-0.528155046,0.109361485,-0.731611902,-0.2623057,-0.667374119,-0.127258139,-0.392368411,-0.105893836,-0.318205928,-0.169345843,-1
-0.108972335,-0.430513677,-0.414157146,-0.042631677,0.0160334,-0.671691653,-0.333618794,-0.427819495,-0.573698639,-0.83517625,-0.484117512,0.73681737,-1.277322085,1.05495168,-0.502174604,0.124888747,0.108814145,0.090753527,-0.009591133,-0.215748547,-0.273643196,-0.508677533,-0.524307955,-0.877795018,-0.318123229,-0.360976318,-0.496623544,-0.28027198,-0.638022207,-0.99712958,-0.305052571,-0.349543762,-0.963441514,1.137422824,-0.912419924,0.089299428,0.253264553,0.283351819,1.282866256,-0.447718764,0.189025241,-0.566248938,-0.218448467,-0.068017092,-0.108839319,-0.23325426,-0.096189184,-0.380046199,-0.755134646,-1
-0.144134982,-0.441362023,-0.370438881,0.003143649,0.165365478,-0.684206184,-0.305217471,-0.427819495,-0.617307837,-0.802774683,-0.461991961,0.771355101,0.78653847,1.056499853,-0.417461826,0.14708539,0.142492605,0.1207263,0.087544518,0.042969858,-0.203747081,-0.504892813,-0.30438254,-0.725057594,-0.226519917,-0.189357357,-0.193743263,-0.1568245,-0.195011638,-0.538695439,-0.310870319,-0.351621193,-1.064498372,0.540091986,-0.874323078,0.096723863,0.253264553,0.283351819,0.937550804,-0.402182742,0.242134411,-0.417802801,-0.172492274,-0.433559015,-0.10642938,-0.17012519,-0.082950773,-0.408957677,-1.003679106,1
-0.037088698,-0.285094616,-0.321999323,0.098683525,0.312139116,-0.709479922,-0.265673838,-0.427819495,-0.577216003,-0.871516744,-0.426201915,0.742030613,-2.223607668,1.056095271,-0.449663166,0.16099737,0.146119516,0.133854011,0.109662986,-0.116241468,-0.158039024,-0.513778678,-0.474294005,-0.710303561,-0.165451042,-0.339389738,-0.267723532,-0.14290999,-0.353232242,-0.764797057,-0.292344783,-0.014607048,0.236671191,0.698567367,-0.951189066,0.1677402,0.253264553,0.148260867,1.282866256,-0.372947761,0.275931156,-0.474018216,-0.124658063,-0.694817207,-0.108839319,-0.171504223,-0.088541496,-0.412513987,-1.129337272,-1
-0.141138165,-0.411571653,-0.311280281,0.054279322,0.154727755,-0.641905304,-0.301332613,-0.427819495,-0.635446716,-0.879580046,-0.470268394,0.780478275,-1.607301242,1.058577513,-0.444128379,0.177553669,0.148969232,0.161981106,0.205406565,0.301688264,-0.154721504,-0.526284709,-0.126374904,-0.066019246,-0.104382168,-0.092782841,0.009761434,-0.080208417,0.109826687,-0.148403048,-0.199101107,-0.092201828,-1.283824499,-0.020664557,-0.801714972,0.179038254,0.253264553,0.283351819,1.628181707,-0.379468178,0.279552236,-0.474385425,-0.074835363,-0.398431864,-0.097822455,-0.109859654,-0.070239789,-0.435893429,-0.928838581,-1
-0.128191918,-0.389383474,-0.2886744,0.154959809,0.010218765,-0.638484614,-0.385364242,-0.427819495,-0.708660393,-0.926518924,-0.568485141,0.809802763,0.909531142,1.059348885,-0.346317043,0.172916342,0.143528865,0.165828435,0.184216145,-0.120221752,-0.184280785,-0.551954985,0.020267791,-0.064540162,-0.226519917,0.033572114,0.022306497,-0.143051175,0.205308628,0.16274957,-0.172248205,-0.135777814,-1.067376544,-0.313233659,-0.762273532,0.18452588,0.253264553,0.689192281,1.628181707,-0.413727086,0.26023981,-0.361331779,-0.023576532,-0.320493496,-0.115036305,0.248659099,-0.028256621,-0.430163819,-0.307939409,1
0.011979177,-0.228683531,-0.276249932,0.278938778,-0.051575508,-0.626096588,-0.435541305,-0.427819495,-0.740827369,-0.988740615,-0.623033806,0.822835869,1.673142486,1.059723679,-0.419262061,0.168292042,0.119953943,0.156015147,0.089400613,-0.263511945,-0.24027491,-0.57597973,0.091588271,-0.075077813,-0.470795416,0.097258176,-0.146332819,-0.244405906,-0.004326699,0.302936499,-0.159722935,0.039018964,0.591903646,-0.44732738,-1.014833208,0.122870787,0.253264553,0.689192281,1.628181707,-0.460385474,0.254204677,-0.478838737,0.028787015,0.147136712,-0.134660094,0.365335645,-0.004680646,-0.391702991,-0.54354847,1
0.028122028,-0.208025159,-0.313116969,0.253901965,-0.202796832,-0.572823994,-0.499670232,-1.083571764,-0.717914153,-0.998795634,-0.720371167,0.779174964,-0.842757514,1.05652855,-0.596697304,0.168774011,0.127207766,0.134139961,-0.073471744,-0.502328935,-0.293320129,-0.589143974,-0.368271229,-0.60222373,-0.592933166,-0.276720845,-0.485215998,-0.301088839,-0.592423764,-0.587847233,-0.217786346,-0.077529369,0.776871008,0.369427578,-1.223693561,0.07929258,-0.513622139,0.905451325,2.059204951,-0.495232289,0.26748197,-0.533851722,0.082034335,-0.179984889,-0.096445347,0.419213453,0.002386872,-0.31734978,0.108765244,-1
